,BOO,date,month,year,season,time,lati,long,cino,ecp,mssw,pd,grade,oci,diam,cyclone_id
1308,0,14.0,10.0,1987.0,1.0,1500,,,,,,,,,,1987-6
1309,0,14.0,10.0,1987.0,1.0,1800,,,,,,,,,,1987-6
1310,0,14.0,10.0,1987.0,1.0,2100,,,,,,,,,,1987-6
1311,0,15.0,10.0,1987.0,1.0,0,,,,,,,,,,1987-6
1312,0,15.0,10.0,1987.0,1.0,300,14.5,83.0,2.5,996.0,35.0,6.0,3.0,,,1987-6
1313,0,15.0,10.0,1987.0,1.0,600,,,,,,,,,,1987-6
1314,0,15.0,10.0,1987.0,1.0,900,,,,,,,,,,1987-6
1315,0,15.0,10.0,1987.0,1.0,1200,15.0,82.0,3.0,994.0,45.0,8.0,3.0,,,1987-6
1316,0,15.0,10.0,1987.0,1.0,1500,,,,,,,,,,1987-6
1317,0,15.0,10.0,1987.0,1.0,1800,,,,,,,,,,1987-6
1318,0,15.0,10.0,1987.0,1.0,2100,,,,,,,,,,1987-6
1319,0,16.0,10.0,1987.0,1.0,0,15.7,80.5,2.5,994.0,40.0,8.0,3.0,,,1987-6
1320,0,16.0,10.0,1987.0,1.0,300,16.0,80.0,,996.0,30.0,5.0,2.0,,,1987-6
1321,0,16.0,10.0,1987.0,1.0,600,,,,,,,,,,1987-6
1322,0,16.0,10.0,1987.0,1.0,900,,,,,,,,,,1987-6
1323,0,16.0,10.0,1987.0,1.0,1200,16.5,78.0,,997.0,25.0,3.0,1.0,,,1987-6
1324,0,16.0,10.0,1987.0,1.0,1500,,,,,,,,,,1987-6
1325,0,16.0,10.0,1987.0,1.0,1800,,,,,,,,,,1987-6
1326,0,16.0,10.0,1987.0,1.0,2100,,,,,,,,,,1987-6
1327,0,17.0,10.0,1987.0,1.0,0,,,,,,,,,,1987-6
1328,0,17.0,10.0,1987.0,1.0,300,17.5,76.0,,998.0,25.0,3.0,1.0,,,1987-6
1329,0,17.0,10.0,1987.0,1.0,600,,,,,,,,,,1987-6
1330,0,17.0,10.0,1987.0,1.0,900,,,,,,,,,,1987-6
1331,0,17.0,10.0,1987.0,1.0,1200,19.0,75.0,,998.0,25.0,3.0,1.0,,,1987-6
1332,0,17.0,10.0,1987.0,1.0,1500,,,,,,,,,,1987-6
1333,0,17.0,10.0,1987.0,1.0,1800,,,,,,,,,,1987-6
1334,0,17.0,10.0,1987.0,1.0,2100,,,,,,,,,,1987-6
1335,0,18.0,10.0,1987.0,1.0,0,,,,,,,,,,1987-6
1336,0,18.0,10.0,1987.0,1.0,300,20.5,74.5,,998.0,20.0,3.0,1.0,,,1987-6
1337,0,18.0,10.0,1987.0,1.0,600,,,,,,,,,,1987-6
1338,0,18.0,10.0,1987.0,1.0,900,,,,,,,,,,1987-6
1339,0,18.0,10.0,1987.0,1.0,1200,22.0,76.0,,998.0,20.0,3.0,1.0,,,1987-6
1340,0,18.0,10.0,1987.0,1.0,1500,,,,,,,,,,1987-6
1341,0,18.0,10.0,1987.0,1.0,1800,,,,,,,,,,1987-6
1342,0,18.0,10.0,1987.0,1.0,2100,,,,,,,,,,1987-6
1343,0,19.0,10.0,1987.0,1.0,0,,,,,,,,,,1987-6
1344,0,19.0,10.0,1987.0,1.0,300,24.5,80.0,,998.0,20.0,3.0,1.0,,,1987-6
1345,0,19.0,10.0,1987.0,1.0,600,,,,,,,,,,1987-6
1346,0,19.0,10.0,1987.0,1.0,900,,,,,,,,,,1987-6
1347,0,19.0,10.0,1987.0,1.0,1200,25.5,84.0,,998.0,20.0,3.0,1.0,,,1987-6
1348,0,19.0,10.0,1987.0,1.0,1500,,,,,,,,,,1987-6
1349,0,19.0,10.0,1987.0,1.0,1800,,,,,,,,,,1987-6
1350,0,31.0,10.0,1987.0,1.0,300,11.5,86.5,1.5,997.0,25.0,3.0,1.0,,,1987-7
1351,0,31.0,10.0,1987.0,1.0,600,12.0,86.0,2.0,995.0,30.0,5.0,2.0,,,1987-7
1352,0,31.0,10.0,1987.0,1.0,900,,,,,,,,,,1987-7
1353,0,31.0,10.0,1987.0,1.0,1200,12.5,85.5,2.5,993.0,35.0,7.0,3.0,,,1987-7
1354,0,31.0,10.0,1987.0,1.0,1500,,,,,,,,,,1987-7
1355,0,31.0,10.0,1987.0,1.0,1800,13.0,85.5,2.5,993.0,35.0,7.0,3.0,,,1987-7
1356,0,31.0,10.0,1987.0,1.0,2100,,,,,,,,,,1987-7
1357,0,1.0,11.0,1987.0,1.0,0,13.5,85.0,2.5,992.0,40.0,8.0,3.0,,,1987-7
1358,0,1.0,11.0,1987.0,1.0,300,13.5,85.0,2.5,990.0,40.0,10.0,3.0,,,1987-7
1359,0,1.0,11.0,1987.0,1.0,600,,,,,,,,,,1987-7
1360,0,1.0,11.0,1987.0,1.0,900,,,,,,,,,,1987-7
1361,0,1.0,11.0,1987.0,1.0,1200,13.5,84.0,3.0,988.0,45.0,12.0,3.0,,,1987-7
1362,0,1.0,11.0,1987.0,1.0,1500,,,,,,,,,,1987-7
1363,0,1.0,11.0,1987.0,1.0,1800,13.5,83.5,3.5,988.0,45.0,12.0,3.0,,,1987-7
1364,0,1.0,11.0,1987.0,1.0,2100,,,,,,,,,,1987-7
1365,0,2.0,11.0,1987.0,1.0,0,13.5,82.5,3.5,986.0,50.0,14.0,4.0,,,1987-7
1366,0,2.0,11.0,1987.0,1.0,300,13.5,82.0,3.5,984.0,55.0,16.0,4.0,,,1987-7
1367,0,2.0,11.0,1987.0,1.0,600,14.0,81.5,3.5,984.0,55.0,16.0,4.0,,,1987-7
1368,0,2.0,11.0,1987.0,1.0,900,,,,,,,,,,1987-7
1369,0,2.0,11.0,1987.0,1.0,1200,14.5,81.0,3.5,984.0,55.0,16.0,4.0,,,1987-7
1370,0,2.0,11.0,1987.0,1.0,1500,,,,,,,,,,1987-7
1371,0,2.0,11.0,1987.0,1.0,1800,14.5,80.5,3.5,984.0,55.0,16.0,4.0,,,1987-7
1372,0,2.0,11.0,1987.0,1.0,2100,,,,,,,,,,1987-7
1373,0,3.0,11.0,1987.0,1.0,0,14.5,79.5,,986.0,50.0,14.0,4.0,,,1987-7
1374,0,3.0,11.0,1987.0,1.0,300,14.5,79.0,,988.0,45.0,12.0,3.0,,,1987-7
1375,0,3.0,11.0,1987.0,1.0,600,15.0,78.5,,992.0,35.0,8.0,3.0,,,1987-7
1376,0,3.0,11.0,1987.0,1.0,900,,,,,,,,,,1987-7
1377,0,3.0,11.0,1987.0,1.0,1200,15.5,78.0,,996.0,25.0,4.0,1.0,,,1987-7
1378,0,3.0,11.0,1987.0,1.0,1500,,,,,,,,,,1987-7
1379,0,3.0,11.0,1987.0,1.0,1800,,,,,,,,,,1987-7
1380,0,11.0,11.0,1987.0,1.0,600,14.5,89.0,1.5,1002.0,25.0,3.0,1.0,,,1987-8
1381,0,11.0,11.0,1987.0,1.0,900,,,,,,,,,,1987-8
1382,0,11.0,11.0,1987.0,1.0,1200,14.5,88.0,1.5,1002.0,25.0,3.0,1.0,,,1987-8
1383,0,11.0,11.0,1987.0,1.0,1500,,,,,,,,,,1987-8
1384,0,11.0,11.0,1987.0,1.0,1800,14.5,86.5,2.0,1000.0,30.0,5.0,2.0,,,1987-8
1385,0,13.0,11.0,1987.0,1.0,0,16.0,81.0,3.0,994.0,45.0,10.0,3.0,,,1987-8
1386,0,13.0,11.0,1987.0,1.0,300,16.5,80.5,,998.0,30.0,5.0,2.0,,,1987-8
1387,0,13.0,11.0,1987.0,1.0,600,17.0,80.0,,1000.0,25.0,3.0,1.0,,,1987-8
1388,0,13.0,11.0,1987.0,1.0,900,,,,,,,,,,1987-8
1389,0,13.0,11.0,1987.0,1.0,1200,,,,,,,,,,1987-8
1390,0,19.0,12.0,1987.0,1.0,1200,10.5,82.0,1.5,,25.0,,1.0,,,1987-9
1391,0,19.0,12.0,1987.0,1.0,1500,,,,,,,,,,1987-9
1392,0,19.0,12.0,1987.0,1.0,1800,10.5,82.0,1.5,,25.0,,1.0,,,1987-9
1393,0,19.0,12.0,1987.0,1.0,2100,,,,,,,,,,1987-9
1394,0,20.0,12.0,1987.0,1.0,0,10.5,82.0,1.5,,25.0,,1.0,,,1987-9
1395,0,20.0,12.0,1987.0,1.0,300,10.5,82.0,1.5,,25.0,,1.0,,,1987-9
1396,0,20.0,12.0,1987.0,1.0,600,,,,,,,,,,1987-9
1397,0,20.0,12.0,1987.0,1.0,900,,,,,,,,,,1987-9
1398,0,20.0,12.0,1987.0,1.0,1200,11.0,82.5,1.5,,25.0,,1.0,,,1987-9
1399,0,20.0,12.0,1987.0,1.0,1500,,,,,,,,,,1987-9
1400,0,20.0,12.0,1987.0,1.0,1800,11.5,83.5,1.5,,25.0,,1.0,,,1987-9
1401,0,20.0,12.0,1987.0,1.0,2100,,,,,,,,,,1987-9
1402,0,21.0,12.0,1987.0,1.0,0,12.0,84.0,1.5,,25.0,,1.0,,,1987-9
1403,0,21.0,12.0,1987.0,1.0,300,12.0,84.5,2.0,,30.0,,2.0,,,1987-9
1404,0,21.0,12.0,1987.0,1.0,600,12.0,89.5,2.0,,30.0,,2.0,,,1987-9
1405,0,21.0,12.0,1987.0,1.0,900,,,,,,,,,,1987-9
1406,0,21.0,12.0,1987.0,1.0,1200,12.0,84.5,2.0,,30.0,,2.0,,,1987-9
1407,0,21.0,12.0,1987.0,1.0,1500,,,,,,,,,,1987-9
1408,0,21.0,12.0,1987.0,1.0,1800,11.5,84.0,2.0,,30.0,,2.0,,,1987-9
1409,0,21.0,12.0,1987.0,1.0,2100,,,,,,,,,,1987-9
1410,0,22.0,12.0,1987.0,1.0,0,10.5,83.0,2.0,,30.0,,2.0,,,1987-9
1411,0,22.0,12.0,1987.0,1.0,300,10.0,82.0,1.5,,25.0,,1.0,,,1987-9
1412,0,22.0,12.0,1987.0,1.0,600,10.0,82.0,1.5,,25.0,,1.0,,,1987-9
1413,0,22.0,12.0,1987.0,1.0,900,,,,,,,,,,1987-9
1414,0,22.0,12.0,1987.0,1.0,1200,10.0,81.5,1.5,,25.0,,1.0,,,1987-9
1415,0,22.0,12.0,1987.0,1.0,1500,,,,,,,,,,1987-9
1416,0,22.0,12.0,1987.0,1.0,1800,10.0,81.0,1.5,,25.0,,1.0,,,1987-9
1417,0,22.0,12.0,1987.0,1.0,2100,,,,,,,,,,1987-9
1418,0,23.0,12.0,1987.0,1.0,0,,,,,,,,,,1987-9
1419,0,8.0,6.0,1988.0,0.0,1200,21.0,88.5,1.5,,25.0,3.1,1.0,,,1988-1
1420,0,8.0,6.0,1988.0,0.0,1500,,,,,,,,,,1988-1
1421,0,8.0,6.0,1988.0,0.0,1800,,,,,,,,,,1988-1
1422,0,8.0,6.0,1988.0,0.0,2100,,,,,,,,,,1988-1
1423,0,9.0,6.0,1988.0,0.0,0,,,,,,,,,,1988-1
1424,0,9.0,6.0,1988.0,0.0,300,,,2.0,,30.0,4.46,2.0,,,1988-1
1425,0,9.0,6.0,1988.0,0.0,600,,,,,,,,,,1988-1
1426,0,9.0,6.0,1988.0,0.0,900,,,,,,,,,,1988-1
1427,0,9.0,6.0,1988.0,0.0,1200,,,2.0,,30.0,4.46,2.0,,,1988-1
1428,0,9.0,6.0,1988.0,0.0,1500,,,,,,,,,,1988-1
1429,0,9.0,6.0,1988.0,0.0,1800,,,,,,,,,,1988-1
1430,0,9.0,6.0,1988.0,0.0,2100,,,,,,,,,,1988-1
1431,0,10.0,6.0,1988.0,0.0,0,,,,,,,,,,1988-1
1432,0,10.0,6.0,1988.0,0.0,300,,,1.5,,25.0,3.1,1.0,,,1988-1
1433,0,10.0,6.0,1988.0,0.0,600,,,,,,,,,,1988-1
1434,0,10.0,6.0,1988.0,0.0,900,,,,,,,,,,1988-1
1435,0,10.0,6.0,1988.0,0.0,1200,,,,,,,,,,1988-1
1436,1,9.0,6.0,1988.0,0.0,300,17.0,70.5,1.5,,25.0,3.1,1.0,,,1988-2
1437,1,9.0,6.0,1988.0,0.0,600,,,,,,,,,,1988-2
1438,1,9.0,6.0,1988.0,0.0,900,,,,,,,,,,1988-2
1439,1,9.0,6.0,1988.0,0.0,1200,16.7,70.0,2.0,,30.0,4.46,2.0,,,1988-2
1440,1,9.0,6.0,1988.0,0.0,1500,,,,,,,,,,1988-2
1441,1,9.0,6.0,1988.0,0.0,1800,,,,,,,,,,1988-2
1442,1,9.0,6.0,1988.0,0.0,2100,,,,,,,,,,1988-2
1443,1,10.0,6.0,1988.0,0.0,0,,,,,,,,,,1988-2
1444,1,10.0,6.0,1988.0,0.0,300,17.5,70.0,2.0,,30.0,4.46,2.0,,,1988-2
1445,1,10.0,6.0,1988.0,0.0,600,,,,,,,,,,1988-2
1446,1,10.0,6.0,1988.0,0.0,900,,,,,,,,,,1988-2
1447,1,10.0,6.0,1988.0,0.0,1200,17.5,70.0,2.0,,30.0,4.46,2.0,,,1988-2
1448,1,10.0,6.0,1988.0,0.0,1500,,,,,,,,,,1988-2
1449,1,10.0,6.0,1988.0,0.0,1800,,,,,,,,,,1988-2
1450,1,10.0,6.0,1988.0,0.0,2100,,,,,,,,,,1988-2
1451,1,11.0,6.0,1988.0,0.0,0,,,,,,,,,,1988-2
1452,1,11.0,6.0,1988.0,0.0,300,17.0,69.5,2.0,,30.0,4.46,2.0,,,1988-2
1453,1,11.0,6.0,1988.0,0.0,600,,,,,,,,,,1988-2
1454,1,11.0,6.0,1988.0,0.0,900,,,,,,,,,,1988-2
1455,1,11.0,6.0,1988.0,0.0,1200,17.0,70.0,2.0,,30.0,4.46,2.0,,,1988-2
1456,1,11.0,6.0,1988.0,0.0,1500,,,,,,,,,,1988-2
1457,1,11.0,6.0,1988.0,0.0,1800,,,,,,,,,,1988-2
1458,1,11.0,6.0,1988.0,0.0,2100,,,,,,,,,,1988-2
1459,1,12.0,6.0,1988.0,0.0,0,,,,,,,,,,1988-2
1460,1,12.0,6.0,1988.0,0.0,300,17.0,71.0,2.0,,30.0,4.46,2.0,,,1988-2
1461,1,12.0,6.0,1988.0,0.0,600,,,,,,,,,,1988-2
1462,1,12.0,6.0,1988.0,0.0,900,,,,,,,,,,1988-2
1463,1,12.0,6.0,1989.0,0.0,1200,17.5,71.0,2.0,,30.0,4.46,2.0,,,1988-2
1464,1,12.0,6.0,1989.0,0.0,1500,,,,,,,,,,1988-2
1465,1,12.0,6.0,1989.0,0.0,1800,,,,,,,,,,1988-2
1466,1,12.0,6.0,1989.0,0.0,2100,,,,,,,,,,1988-2
1467,1,13.0,6.0,1988.0,0.0,0,17.5,71.0,1.5,,25.0,3.1,1.0,,,1988-2
1468,1,13.0,6.0,1988.0,0.0,300,,,,,,,,,,1988-2
1469,0,17.0,7.0,1988.0,0.0,300,18.0,86.0,1.5,,25.0,3.1,1.0,,,1988-3
1470,0,17.0,7.0,1988.0,0.0,600,,,,,,,,,,1988-3
1471,0,17.0,7.0,1988.0,0.0,900,,,,,,,,,,1988-3
1472,0,17.0,7.0,1988.0,0.0,1200,18.5,86.0,1.5,,25.0,3.1,1.0,,,1988-3
1473,0,17.0,7.0,1988.0,0.0,1500,,,,,,,,,,1988-3
1474,0,17.0,7.0,1988.0,0.0,1800,,,,,,,,,,1988-3
1475,0,17.0,7.0,1988.0,0.0,2100,,,,,,,,,,1988-3
1476,0,18.0,7.0,1988.0,0.0,0,,,,,,,,,,1988-3
1477,0,18.0,7.0,1988.0,0.0,300,,,1.5,,25.0,3.1,1.0,,,1988-3
1478,0,18.0,7.0,1988.0,0.0,600,,,,,,,,,,1988-3
1479,0,18.0,7.0,1988.0,0.0,900,,,,,,,,,,1988-3
1480,0,18.0,7.0,1988.0,0.0,1200,,,1.5,,25.0,3.1,1.0,,,1988-3
1481,0,18.0,7.0,1988.0,0.0,1500,,,,,,,,,,1988-3
1482,0,18.0,7.0,1988.0,0.0,1800,,,,,,,,,,1988-3
1483,0,18.0,7.0,1988.0,0.0,2100,,,,,,,,,,1988-3
1484,0,19.0,7.0,1988.0,0.0,0,,,,,,,,,,1988-3
1485,0,19.0,7.0,1988.0,0.0,300,,,,,,,,,,1988-3
1486,0,2.0,8.0,1988.0,0.0,300,21.5,89.5,1.5,,25.0,3.1,1.0,,,1988-4
1487,0,2.0,8.0,1988.0,0.0,600,,,,,,,,,,1988-4
1488,0,2.0,8.0,1988.0,0.0,900,,,,,,,,,,1988-4
1489,0,2.0,8.0,1988.0,0.0,1200,21.5,88.5,1.5,,25.0,3.1,1.0,,,1988-4
1490,0,2.0,8.0,1988.0,0.0,1500,,,,,,,,,,1988-4
1491,0,2.0,8.0,1988.0,0.0,1800,,,,,,,,,,1988-4
1492,0,2.0,8.0,1988.0,0.0,2100,,,,,,,,,,1988-4
1493,0,3.0,8.0,1988.0,0.0,0,,,,,,,,,,1988-4
1494,0,3.0,8.0,1988.0,0.0,300,,,1.5,,25.0,3.1,1.0,,,1988-4
1495,0,3.0,8.0,1988.0,0.0,600,,,,,,,,,,1988-4
1496,0,3.0,8.0,1988.0,0.0,900,,,,,,,,,,1988-4
1497,0,3.0,8.0,1988.0,0.0,1200,,,1.5,,25.0,3.1,1.0,,,1988-4
1498,0,3.0,8.0,1988.0,0.0,1500,,,,,,,,,,1988-4
1499,0,3.0,8.0,1988.0,0.0,1800,,,,,,,,,,1988-4
1500,0,3.0,8.0,1988.0,0.0,2100,,,,,,,,,,1988-4
1501,0,4.0,8.0,1988.0,0.0,0,,,,,,,,,,1988-4
1502,0,4.0,8.0,1988.0,0.0,300,,,1.5,,25.0,3.1,1.0,,,1988-4
1503,0,4.0,8.0,1988.0,0.0,600,,,,,,,,,,1988-4
1504,0,4.0,8.0,1988.0,0.0,900,,,,,,,,,,1988-4
1505,0,4.0,8.0,1988.0,0.0,1200,,,1.5,,25.0,3.1,1.0,,,1988-4
1506,0,4.0,8.0,1988.0,0.0,1500,,,,,,,,,,1988-4
1507,0,4.0,8.0,1988.0,0.0,1800,,,,,,,,,,1988-4
1508,0,4.0,8.0,1988.0,0.0,2100,,,,,,,,,,1988-4
1509,0,5.0,8.0,1988.0,0.0,0,,,,,,,,,,1988-4
1510,0,5.0,8.0,1988.0,0.0,300,,,2.0,,30.0,4.46,2.0,,,1988-4
1511,0,5.0,8.0,1988.0,0.0,600,,,,,,,,,,1988-4
1512,0,5.0,8.0,1988.0,0.0,900,,,,,,,,,,1988-4
1513,0,5.0,8.0,1988.0,0.0,1200,,,2.0,,30.0,4.46,2.0,,,1988-4
1514,0,5.0,8.0,1988.0,0.0,1500,,,,,,,,,,1988-4
1515,0,5.0,8.0,1988.0,0.0,1800,,,,,,,,,,1988-4
1516,0,5.0,8.0,1988.0,0.0,2100,,,,,,,,,,1988-4
1517,0,6.0,8.0,1988.0,0.0,0,,,,,,,,,,1988-4
1518,0,6.0,8.0,1988.0,0.0,300,,,1.5,,25.0,3.1,1.0,,,1988-4
1519,0,6.0,8.0,1988.0,0.0,600,,,,,,,,,,1988-4
1520,0,6.0,8.0,1988.0,0.0,900,,,,,,,,,,1988-4
1521,0,6.0,8.0,1988.0,0.0,1200,,,,,,,,,,1988-4
1522,0,1.0,10.0,1988.0,1.0,300,17.5,84.5,2.0,,30.0,4.46,2.0,,,1988-5
1523,0,1.0,10.0,1988.0,1.0,600,,,,,,,,,,1988-5
1524,0,1.0,10.0,1988.0,1.0,900,,,,,,,,,,1988-5
1525,0,1.0,10.0,1988.0,1.0,1200,,,1.5,,25.0,3.1,1.0,,,1988-5
1526,0,1.0,10.0,1988.0,1.0,1500,,,,,,,,,,1988-5
1527,0,1.0,10.0,1988.0,1.0,1800,,,,,,,,,,1988-5
1528,0,1.0,10.0,1988.0,1.0,2100,,,,,,,,,,1988-5
1529,0,2.0,10.0,1988.0,1.0,0,,,,,,,,,,1988-5
1530,0,2.0,10.0,1988.0,1.0,300,,,1.5,,25.0,3.1,1.0,,,1988-5
1531,0,2.0,10.0,1988.0,1.0,600,,,,,,,,,,1988-5
1532,0,2.0,10.0,1988.0,1.0,900,,,,,,,,,,1988-5
1533,0,2.0,10.0,1988.0,1.0,1200,,,1.5,,25.0,3.1,1.0,,,1988-5
1534,0,2.0,10.0,1988.0,1.0,1500,,,,,,,,,,1988-5
1535,0,2.0,10.0,1988.0,1.0,1800,,,,,,,,,,1988-5
1536,0,2.0,10.0,1988.0,1.0,2100,,,,,,,,,,1988-5
1537,0,3.0,10.0,1988.0,1.0,0,,,,,,,,,,1988-5
1538,0,3.0,10.0,1988.0,1.0,300,,,1.5,,25.0,3.1,1.0,,,1988-5
1539,0,3.0,10.0,1988.0,1.0,600,,,,,,,,,,1988-5
1540,0,3.0,10.0,1988.0,1.0,900,,,,,,,,,,1988-5
1541,0,3.0,10.0,1988.0,1.0,1200,,,,,,,,,,1988-5
1542,0,18.0,10.0,1988.0,1.0,1800,21.0,89.5,1.5,,25.0,3.1,1.0,,,1988-6
1543,0,18.0,10.0,1988.0,1.0,2100,,,,,,,,,,1988-6
1544,0,19.0,10.0,1988.0,1.0,0,,,4.0,,55.0,15.0,3.0,,,1988-6
1545,0,19.0,10.0,1988.0,1.0,300,,,,,,,,,,1988-6
1546,0,19.0,10.0,1988.0,1.0,600,,,,,,,,,,1988-6
1547,0,19.0,10.0,1988.0,1.0,900,,,,,,,,,,1988-6
1548,0,19.0,10.0,1988.0,1.0,1200,23.5,91.0,2.0,,30.0,4.46,2.0,,,1988-6
1549,0,19.0,10.0,1988.0,1.0,1500,,,,,,,,,,1988-6
1550,0,19.0,10.0,1988.0,1.0,1800,,,,,,,,,,1988-6
1551,0,19.0,10.0,1988.0,1.0,2100,,,,,,,,,,1988-6
1552,0,20.0,10.0,1988.0,1.0,0,,,,,,,,,,1988-6
1553,0,20.0,10.0,1988.0,1.0,300,,,1.5,,25.0,3.1,1.0,,,1988-6
1554,0,20.0,10.0,1988.0,1.0,600,,,,,,,,,,1988-6
1555,0,20.0,10.0,1988.0,1.0,900,,,,,,,,,,1988-6
1556,0,20.0,10.0,1988.0,1.0,1200,,,,,,,,,,1988-6
1557,0,15.0,11.0,1988.0,1.0,300,9.5,87.0,1.5,,25.0,3.1,1.0,,,1988-7
1558,0,15.0,11.0,1988.0,1.0,600,,,,,,,,,,1988-7
1559,0,15.0,11.0,1988.0,1.0,900,,,,,,,,,,1988-7
1560,0,15.0,11.0,1988.0,1.0,1200,10.0,87.5,2.0,,30.0,4.46,2.0,,,1988-7
1561,0,15.0,11.0,1988.0,1.0,1500,,,,,,,,,,1988-7
1562,0,15.0,11.0,1988.0,1.0,1800,,,,,,,,,,1988-7
1563,0,15.0,11.0,1988.0,1.0,2100,,,,,,,,,,1988-7
1564,0,16.0,11.0,1988.0,1.0,0,,,,,,,,,,1988-7
1565,0,16.0,11.0,1988.0,1.0,300,10.5,88.5,2.0,,30.0,4.46,2.0,,,1988-7
1566,0,16.0,11.0,1988.0,1.0,600,,,,,,,,,,1988-7
1567,0,16.0,11.0,1988.0,1.0,900,,,,,,,,,,1988-7
1568,0,16.0,11.0,1988.0,1.0,1200,11.7,90.7,4.0,,55.0,15.0,3.0,,,1988-7
1569,0,16.0,11.0,1988.0,1.0,1500,,,,,,,,,,1988-7
1570,0,16.0,11.0,1988.0,1.0,1800,,,,,,,,,,1988-7
1571,0,16.0,11.0,1988.0,1.0,2100,,,,,,,,,,1988-7
1572,0,17.0,11.0,1988.0,1.0,0,,,,,,,,,,1988-7
1573,0,17.0,11.0,1988.0,1.0,300,,,,,,,,,,1988-7
1574,0,17.0,11.0,1988.0,1.0,600,,,5.5,,110.0,60.01,4.0,,,1988-7
1575,0,17.0,11.0,1988.0,1.0,900,,,,,,,,,,1988-7
1576,0,17.0,11.0,1988.0,1.0,1200,,,,,,,,,,1988-7
1577,0,17.0,11.0,1988.0,1.0,1500,,,,,,,,,,1988-7
1578,0,17.0,11.0,1988.0,1.0,1800,,,4.0,,55.0,15.0,3.0,,,1988-7
1579,0,17.0,11.0,1988.0,1.0,2100,,,,,,,,,,1988-7
1580,0,18.0,11.0,1988.0,1.0,0,,,,,,,,,,1988-7
1581,0,18.0,11.0,1988.0,1.0,300,19.8,91.2,4.0,,55.0,15.0,3.0,,,1988-7
1582,0,18.0,11.0,1988.0,1.0,600,,,,,,,,,,1988-7
1583,0,18.0,11.0,1988.0,1.0,900,,,,,,,,,,1988-7
1584,0,18.0,11.0,1988.0,1.0,1200,,,2.0,,30.0,4.46,2.0,,,1988-7
1585,0,23.0,11.0,1988.0,1.0,1200,9.0,94.0,1.5,,25.0,3.1,1.0,,,1988-8
1586,0,23.0,11.0,1988.0,1.0,1500,,,,,,,,,,1988-8
1587,0,23.0,11.0,1988.0,1.0,1800,,,,,,,,,,1988-8
1588,0,23.0,11.0,1988.0,1.0,2100,,,,,,,,,,1988-8
1589,0,24.0,11.0,1988.0,1.0,0,,,,,,,,,,1988-8
1590,0,24.0,11.0,1988.0,1.0,300,10.0,94.0,1.5,,25.0,3.1,1.0,,,1988-8
1591,0,24.0,11.0,1988.0,1.0,600,,,,,,,,,,1988-8
1592,0,24.0,11.0,1988.0,1.0,900,,,,,,,,,,1988-8
1593,0,24.0,11.0,1988.0,1.0,1200,11.0,93.5,2.0,,30.0,4.46,2.0,,,1988-8
1594,0,24.0,11.0,1988.0,1.0,1500,,,,,,,,,,1988-8
1595,0,24.0,11.0,1988.0,1.0,1800,,,,,,,,,,1988-8
1596,0,24.0,11.0,1988.0,1.0,2100,,,,,,,,,,1988-8
1597,0,25.0,11.0,1988.0,1.0,0,,,,,,,,,,1988-8
1598,0,25.0,11.0,1988.0,1.0,300,11.5,92.0,4.0,,55.0,15.0,3.0,,,1988-8
1599,0,25.0,11.0,1988.0,1.0,600,11.5,92.0,5.5,,110.0,60.01,4.0,,,1988-8
1600,0,25.0,11.0,1988.0,1.0,900,,,,,,,,,,1988-8
1601,0,25.0,11.0,1988.0,1.0,1200,11.5,90.5,5.5,,110.0,60.01,4.0,,,1988-8
1602,0,25.0,11.0,1988.0,1.0,1500,,,,,,,,,,1988-8
1603,0,25.0,11.0,1988.0,1.0,1800,,,,,,,,,,1988-8
1604,0,25.0,11.0,1988.0,1.0,2100,,,,,,,,,,1988-8
1605,0,26.0,11.0,1988.0,1.0,0,,,,,,,,,,1988-8
1606,0,26.0,11.0,1988.0,1.0,300,,,,,,,,,,1988-8
1607,0,26.0,11.0,1988.0,1.0,600,11.5,90.5,5.5,,110.0,60.01,4.0,,,1988-8
1608,0,26.0,11.0,1988.0,1.0,900,,,,,,,,,,1988-8
1609,0,26.0,11.0,1988.0,1.0,1200,12.5,88.0,5.5,,110.0,60.01,4.0,,,1988-8
1610,0,26.0,11.0,1988.0,1.0,1500,,,,,,,,,,1988-8
1611,0,26.0,11.0,1988.0,1.0,1800,,,,,,,,,,1988-8
1612,0,26.0,11.0,1988.0,1.0,2100,,,,,,,,,,1988-8
1613,0,27.0,11.0,1988.0,1.0,0,,,,,,,,,,1988-8
1614,0,27.0,11.0,1988.0,1.0,300,13.5,87.5,5.5,,110.0,60.01,4.0,,,1988-8
1615,0,27.0,11.0,1988.0,1.0,600,,,,,,,,,,1988-8
1616,0,27.0,11.0,1988.0,1.0,900,,,,,,,,,,1988-8
1617,0,27.0,11.0,1988.0,1.0,1200,,,,,,,,,,1988-8
1618,0,27.0,11.0,1988.0,1.0,1500,,,,,,,,,,1988-8
1619,0,27.0,11.0,1988.0,1.0,1800,,,,,,,,,,1988-8
1620,0,27.0,11.0,1988.0,1.0,2100,,,,,,,,,,1988-8
1621,0,28.0,11.0,1988.0,1.0,0,,,,,,,,,,1988-8
1622,0,28.0,11.0,1988.0,1.0,300,19.0,85.8,5.5,,110.0,60.01,4.0,,,1988-8
1623,0,28.0,11.0,1988.0,1.0,600,,,,,,,,,,1988-8
