,BOO,date,month,year,season,time,lati,long,cino,ecp,mssw,pd,grade,oci,diam,sst,cyclone_id
7370,1,23.0,6.0,2015.0,0.0,1500,22.31,71.78,,990.0,30.0,4.0,,,,,2015-3
7371,1,23.0,6.0,2015.0,0.0,1800,22.33,71.83,,990.0,30.0,4.0,,,,,2015-3
7372,1,23.0,6.0,2015.0,0.0,2100,22.36,71.89,,990.0,30.0,4.0,,,,,2015-3
7373,1,24.0,6.0,2015.0,0.0,0,22.38,71.94,,990.0,30.0,4.0,,,,,2015-3
7374,1,24.0,6.0,2015.0,1.0,300,22.4,72.0,,990.0,30.0,4.0,2.0,,,,2015-3
7375,1,24.0,6.0,2015.0,1.0,600,22.8,72.7,,990.0,30.0,3.0,2.0,,,,2015-3
7376,1,24.0,6.0,2015.0,0.0,900,23.15,73.35,,991.0,27.5,3.0,,,,,2015-3
7377,1,24.0,6.0,2015.0,1.0,1200,23.5,74.0,,992.0,25.0,3.0,1.0,,,,2015-3
7378,1,24.0,6.0,2015.0,0.0,1500,24.75,75.0,,993.0,25.0,3.0,,,,,2015-3
7379,1,24.0,6.0,2015.0,1.0,1800,26.0,76.0,,994.0,25.0,3.0,1.0,,,,2015-3
7380,2,10.0,7.0,2015.0,1.0,300,23.1,85.1,,996.0,25.0,4.0,1.0,,,,2015-4
7381,2,10.0,7.0,2015.0,1.0,600,23.1,85.0,,996.0,25.0,4.0,1.0,,,,2015-4
7382,2,10.0,7.0,2015.0,1.0,900,23.3,84.0,,994.0,25.0,4.0,1.0,,,,2015-4
7383,2,10.0,7.0,2015.0,1.0,1200,23.5,83.5,,994.0,25.0,4.0,1.0,,,,2015-4
7384,2,10.0,7.0,2015.0,1.0,1500,23.5,82.5,,996.0,25.0,4.0,1.0,,,,2015-4
7385,2,10.0,7.0,2015.0,1.0,1800,23.6,82.3,,996.0,25.0,4.0,1.0,,,,2015-4
7386,2,10.0,7.0,2015.0,1.0,2100,23.8,81.0,,996.0,25.0,4.0,1.0,,,,2015-4
7387,2,11.0,7.0,2015.0,1.0,0,24.0,80.5,,995.0,25.0,4.0,1.0,,,,2015-4
7388,2,11.0,7.0,2015.0,1.0,300,24.0,80.5,,996.0,25.0,4.0,1.0,,,,2015-4
7389,2,11.0,7.0,2015.0,1.0,600,24.5,80.5,,996.0,25.0,4.0,1.0,,,,2015-4
7390,2,11.0,7.0,2015.0,1.0,900,24.5,80.5,,996.0,25.0,4.0,1.0,,,,2015-4
7391,2,11.0,7.0,2015.0,1.0,1200,25.5,80.5,,996.0,25.0,4.0,1.0,,,,2015-4
7392,2,11.0,7.0,2015.0,1.0,1500,26.0,80.0,,996.0,25.0,4.0,1.0,,,,2015-4
7393,2,11.0,7.0,2015.0,1.0,1800,26.5,79.5,,998.0,25.0,4.0,1.0,,,,2015-4
7394,2,11.0,7.0,2015.0,1.0,2100,26.0,78.5,,998.0,25.0,4.0,1.0,,,,2015-4
7395,2,12.0,7.0,2015.0,1.0,0,27.5,78.3,,998.0,25.0,4.0,1.0,,,,2015-4
7396,2,12.0,7.0,2015.0,1.0,300,28.5,78.0,,998.0,25.0,3.0,1.0,,,,2015-4
7397,2,12.0,7.0,2015.0,1.0,600,28.5,77.5,,998.0,25.0,3.0,1.0,,,,2015-4
7398,2,12.0,7.0,2015.0,1.0,900,28.5,77.3,,998.0,25.0,3.0,1.0,,,,2015-4
7399,2,27.0,7.0,2015.0,1.0,1200,26.2,71.8,,994.0,25.0,4.0,1.0,,,,2015-5
7400,2,27.0,7.0,2015.0,1.0,1500,26.0,71.8,,994.0,25.0,4.0,1.0,,,,2015-5
7401,2,27.0,7.0,2015.0,1.0,1800,25.8,71.8,,996.0,25.0,4.0,1.0,,,,2015-5
7402,2,27.0,7.0,2015.0,1.0,2100,26.1,71.8,,996.0,25.0,4.0,1.0,,,,2015-5
7403,2,28.0,7.0,2015.0,1.0,0,26.2,71.8,,994.0,25.0,4.0,1.0,,,,2015-5
7404,2,28.0,7.0,2015.0,1.0,300,24.8,71.8,,994.0,30.0,5.0,2.0,,,,2015-5
7405,2,28.0,7.0,2015.0,1.0,600,24.8,71.8,,994.0,30.0,5.0,2.0,,,,2015-5
7406,2,28.0,7.0,2015.0,1.0,900,24.8,71.8,,994.0,30.0,5.0,2.0,,,,2015-5
7407,2,28.0,7.0,2015.0,1.0,1200,25.5,72.0,,994.0,30.0,5.0,2.0,,,,2015-5
7408,2,28.0,7.0,2015.0,1.0,1500,25.6,72.1,,996.0,30.0,5.0,2.0,,,,2015-5
7409,2,28.0,7.0,2015.0,1.0,1800,25.8,72.1,,996.0,30.0,5.0,2.0,,,,2015-5
7410,2,28.0,7.0,2015.0,1.0,2100,25.9,72.3,,996.0,25.0,5.0,2.0,,,,2015-5
7411,2,29.0,7.0,2015.0,1.0,0,26.5,72.5,,996.0,25.0,5.0,2.0,,,,2015-5
7412,2,29.0,7.0,2015.0,1.0,300,27.2,73.0,,996.0,25.0,4.0,1.0,,,,2015-5
7413,2,29.0,7.0,2015.0,1.0,600,27.2,73.0,,996.0,25.0,4.0,1.0,,,,2015-5
7414,2,29.0,7.0,2015.0,1.0,900,27.2,73.0,,996.0,25.0,4.0,1.0,,,,2015-5
7415,2,29.0,7.0,2015.0,1.0,1200,27.7,73.0,,998.0,25.0,4.0,1.0,,,,2015-5
7416,2,29.0,7.0,2015.0,1.0,1500,27.9,73.0,,998.0,25.0,4.0,1.0,,,,2015-5
7417,2,29.0,7.0,2015.0,1.0,1800,27.9,73.1,,998.0,25.0,3.0,1.0,,,,2015-5
7418,2,29.0,7.0,2015.0,1.0,2100,28.0,73.1,,998.0,25.0,3.0,1.0,,,,2015-5
7419,2,30.0,7.0,2015.0,1.0,0,28.7,73.4,,998.0,25.0,3.0,1.0,,,,2015-5
7420,0,26.0,7.0,2015.0,1.0,0,22.0,90.8,1.5,994.0,20.0,3.0,1.0,,,29.81,2015-6
7421,0,26.0,7.0,2015.0,1.0,300,22.0,90.8,1.5,994.0,20.0,3.0,1.0,,,29.81,2015-6
7422,0,26.0,7.0,2015.0,1.0,600,22.0,90.5,1.5,994.0,20.0,3.0,1.0,,,,2015-6
7423,0,26.0,7.0,2015.0,0.0,900,22.0,90.5,1.5,994.0,20.0,3.0,,,,,2015-6
7424,0,26.0,7.0,2015.0,1.0,1200,22.0,90.5,1.5,994.0,20.0,3.0,1.0,,,,2015-6
7425,0,26.0,7.0,2015.0,0.0,1500,22.0,90.5,1.5,994.0,20.0,3.0,,,,,2015-6
7426,0,26.0,7.0,2015.0,1.0,1800,22.0,90.5,1.5,994.0,20.0,3.0,1.0,,,,2015-6
7427,0,26.0,7.0,2015.0,0.0,2100,22.0,90.5,1.5,994.0,20.0,3.0,,,,,2015-6
7428,0,27.0,7.0,2015.0,1.0,0,22.0,90.5,1.5,994.0,20.0,3.0,1.0,,,,2015-6
7429,0,27.0,7.0,2015.0,1.0,300,22.0,90.5,1.5,994.0,25.0,4.0,1.0,,,,2015-6
7430,0,27.0,7.0,2015.0,1.0,600,22.0,90.5,1.5,994.0,25.0,4.0,1.0,,,,2015-6
7431,0,27.0,7.0,2015.0,0.0,900,22.0,90.5,1.5,994.0,25.0,4.0,,,,,2015-6
7432,0,27.0,7.0,2015.0,1.0,1200,22.0,90.5,1.5,994.0,25.0,4.0,1.0,,,,2015-6
7433,0,27.0,7.0,2015.0,0.0,1500,22.0,90.5,1.5,994.0,25.0,4.0,,,,,2015-6
7434,0,27.0,7.0,2015.0,1.0,1800,22.0,90.5,1.5,994.0,25.0,4.0,1.0,,,,2015-6
7435,0,27.0,7.0,2015.0,0.0,2100,22.0,90.5,1.5,994.0,25.0,4.0,,,,,2015-6
7436,0,28.0,7.0,2015.0,1.0,0,22.0,90.5,1.5,994.0,25.0,4.0,1.0,,,,2015-6
7437,0,28.0,7.0,2015.0,1.0,300,22.0,90.5,1.5,994.0,25.0,4.0,1.0,,,,2015-6
7438,0,28.0,7.0,2015.0,1.0,600,21.8,90.3,1.5,994.0,25.0,4.0,1.0,,,,2015-6
7439,0,28.0,7.0,2015.0,0.0,900,21.65,90.25,1.5,994.0,25.0,4.0,,,,,2015-6
7440,0,28.0,7.0,2015.0,1.0,1200,21.5,90.2,1.5,994.0,25.0,4.0,1.0,,,,2015-6
7441,0,28.0,7.0,2015.0,0.0,1500,21.4,90.4,1.5,993.0,25.0,4.0,,,,29.91,2015-6
7442,0,28.0,7.0,2015.0,1.0,1800,21.3,90.6,1.5,992.0,25.0,4.0,1.0,,,29.779999,2015-6
7443,0,28.0,7.0,2015.0,0.0,2100,21.15,90.8,1.75,991.0,27.5,4.5,,,,29.779999,2015-6
7444,0,29.0,7.0,2015.0,1.0,0,21.0,91.0,2.0,990.0,30.0,5.0,2.0,,,29.75,2015-6
7445,0,29.0,7.0,2015.0,1.0,300,21.1,91.0,2.0,990.0,30.0,5.0,2.0,,,29.75,2015-6
7446,0,29.0,7.0,2015.0,1.0,600,21.2,91.1,2.0,990.0,30.0,5.0,2.0,,,29.75,2015-6
7447,0,29.0,7.0,2015.0,0.0,900,21.35,91.25,2.0,989.0,30.0,5.5,,,,29.75,2015-6
7448,0,29.0,7.0,2015.0,1.0,1200,21.5,91.4,2.0,988.0,30.0,6.0,2.0,,,29.74,2015-6
7449,0,29.0,7.0,2015.0,0.0,1500,21.55,91.4,2.25,987.0,32.5,6.5,,,,29.74,2015-6
7450,0,29.0,7.0,2015.0,1.0,1800,21.6,91.4,2.5,986.0,35.0,7.0,3.0,,,29.74,2015-6
7451,0,29.0,7.0,2015.0,0.0,2100,21.65,91.4,2.5,986.0,35.0,7.0,,,,29.74,2015-6
7452,0,30.0,7.0,2015.0,1.0,0,21.7,91.4,2.5,986.0,35.0,7.0,3.0,,,29.71,2015-6
7453,0,30.0,7.0,2015.0,1.0,300,22.0,91.4,2.5,986.0,35.0,7.0,3.0,,,29.71,2015-6
7454,0,30.0,7.0,2015.0,1.0,600,22.2,91.4,2.5,986.0,40.0,8.0,3.0,,,29.71,2015-6
7455,0,30.0,7.0,2015.0,1.0,900,22.3,91.4,2.5,986.0,40.0,8.0,3.0,,,29.71,2015-6
7456,0,30.0,7.0,2015.0,1.0,1200,22.4,91.4,2.5,988.0,35.0,7.0,3.0,,,29.71,2015-6
7457,0,30.0,7.0,2015.0,1.0,1500,22.6,91.3,,988.0,35.0,7.0,3.0,,,,2015-6
7458,0,30.0,7.0,2015.0,1.0,1800,22.8,91.1,,988.0,35.0,7.0,3.0,,,,2015-6
7459,0,30.0,7.0,2015.0,1.0,2100,23.0,91.0,,988.0,30.0,6.0,2.0,,,,2015-6
7460,0,31.0,7.0,2015.0,1.0,0,23.1,90.0,,990.0,30.0,5.0,2.0,,,,2015-6
7461,0,31.0,7.0,2015.0,1.0,300,23.1,90.0,,990.0,30.0,5.0,2.0,,,,2015-6
7462,0,31.0,7.0,2015.0,1.0,600,23.1,89.8,,992.0,30.0,5.0,2.0,,,,2015-6
7463,0,31.0,7.0,2015.0,0.0,900,23.1,89.65,,993.0,27.5,4.5,,,,,2015-6
7464,0,31.0,7.0,2015.0,1.0,1200,23.1,89.5,,994.0,25.0,4.0,1.0,,,,2015-6
7465,0,31.0,7.0,2015.0,0.0,1500,23.1,89.45,,994.0,25.0,4.0,,,,,2015-6
7466,0,31.0,7.0,2015.0,1.0,1800,23.1,89.4,,994.0,25.0,4.0,1.0,,,,2015-6
7467,0,31.0,7.0,2015.0,0.0,2100,23.15,89.3,,994.0,22.5,4.0,,,,,2015-6
7468,0,1.0,8.0,2015.0,1.0,0,23.2,89.2,,994.0,20.0,4.0,1.0,,,,2015-6
7469,0,1.0,8.0,2015.0,1.0,300,23.2,89.2,,994.0,20.0,4.0,1.0,,,,2015-6
7470,0,1.0,8.0,2015.0,1.0,600,23.5,88.8,,994.0,20.0,4.0,1.0,,,,2015-6
7471,0,1.0,8.0,2015.0,0.0,900,23.65,88.6,,994.0,20.0,4.0,,,,,2015-6
7472,0,1.0,8.0,2015.0,1.0,1200,23.8,88.4,,994.0,20.0,4.0,1.0,,,,2015-6
7473,0,1.0,8.0,2015.0,0.0,1500,23.8,87.95,,994.0,20.0,4.0,,,,,2015-6
7474,0,1.0,8.0,2015.0,1.0,1800,23.8,87.5,,994.0,20.0,4.0,1.0,,,,2015-6
7475,0,1.0,8.0,2015.0,0.0,2100,23.8,87.1,,995.0,20.0,3.5,,,,,2015-6
7476,0,2.0,8.0,2015.0,1.0,0,23.8,86.7,,996.0,20.0,3.0,1.0,,,,2015-6
7477,0,2.0,8.0,2015.0,1.0,300,23.5,86.0,,996.0,20.0,3.0,1.0,,,,2015-6
7478,0,2.0,8.0,2015.0,1.0,600,23.3,85.7,,996.0,20.0,3.0,1.0,,,,2015-6
7479,0,2.0,8.0,2015.0,1.0,900,23.1,85.5,,996.0,20.0,3.0,1.0,,,,2015-6
7480,0,2.0,8.0,2015.0,1.0,1200,23.45,86.1,,996.0,20.0,3.0,,,,,2015-6
7481,2,4.0,8.0,2015.0,2.0,300,22.7,80.5,,998.0,25.0,3.0,1.0,,,,2015-7
7482,2,4.0,8.0,2015.0,2.0,600,22.7,80.0,,998.0,25.0,3.0,1.0,,,,2015-7
7483,2,4.0,8.0,2015.0,2.0,900,22.7,79.5,,998.0,25.0,3.0,1.0,,,,2015-7
7484,2,4.0,8.0,2015.0,2.0,1200,22.7,77.8,,998.0,25.0,4.0,1.0,,,,2015-7
7485,2,4.0,8.0,2015.0,0.0,1500,22.7,77.8,,998.0,25.0,4.0,,,,,2015-7
7486,2,4.0,8.0,2015.0,2.0,1800,22.7,77.8,,998.0,25.0,4.0,1.0,,,,2015-7
7487,2,16.0,9.0,2015.0,1.0,300,19.6,83.5,,998.0,25.0,3.0,1.0,,,,2015-8
7488,2,16.0,9.0,2015.0,1.0,600,20.3,83.0,,998.0,25.0,3.0,1.0,,,,2015-8
7489,2,16.0,9.0,2015.0,1.0,900,20.4,82.7,,998.0,25.0,3.0,1.0,,,,2015-8
7490,2,16.0,9.0,2015.0,1.0,1200,20.5,82.5,,998.0,25.0,4.0,1.0,,,,2015-8
7491,2,16.0,9.0,2015.0,1.0,1500,20.6,82.0,,998.0,25.0,4.0,1.0,,,,2015-8
7492,2,16.0,9.0,2015.0,1.0,1800,20.8,81.9,,998.0,25.0,4.0,1.0,,,,2015-8
7493,2,16.0,9.0,2015.0,1.0,2100,21.0,81.9,,998.0,25.0,4.0,1.0,,,,2015-8
7494,2,17.0,9.0,2015.0,1.0,0,21.1,81.5,,998.0,25.0,4.0,1.0,,,,2015-8
7495,2,17.0,9.0,2015.0,1.0,300,21.0,79.5,,998.0,30.0,4.0,2.0,,,,2015-8
7496,2,17.0,9.0,2015.0,1.0,600,20.5,79.5,,998.0,30.0,4.0,2.0,,,,2015-8
7497,2,17.0,9.0,2015.0,1.0,900,20.0,79.5,,998.0,30.0,4.0,2.0,,,,2015-8
7498,2,17.0,9.0,2015.0,1.0,1200,20.5,79.0,,996.0,30.0,5.0,2.0,,,,2015-8
7499,2,17.0,9.0,2015.0,1.0,1500,20.0,77.5,,996.0,30.0,5.0,2.0,,,,2015-8
7500,2,17.0,9.0,2015.0,1.0,1800,20.0,77.0,,996.0,30.0,5.0,2.0,,,,2015-8
7501,2,17.0,9.0,2015.0,1.0,2100,20.0,76.4,,996.0,30.0,5.0,2.0,,,,2015-8
7502,2,18.0,9.0,2015.0,1.0,0,20.8,77.4,,996.0,25.0,5.0,2.0,,,,2015-8
7503,2,18.0,9.0,2015.0,1.0,300,20.7,77.0,,996.0,30.0,4.0,1.0,,,,2015-8
7504,2,18.0,9.0,2015.0,1.0,600,20.0,77.0,,998.0,30.0,4.0,1.0,,,,2015-8
7505,2,18.0,9.0,2015.0,1.0,900,20.7,76.5,,998.0,25.0,4.0,1.0,,,,2015-8
7506,2,18.0,9.0,2015.0,1.0,1200,20.5,76.0,,998.0,25.0,4.0,1.0,,,,2015-8
7507,2,18.0,9.0,2015.0,1.0,1500,20.5,75.8,,998.0,25.0,4.0,1.0,,,,2015-8
7508,2,18.0,9.0,2015.0,1.0,1800,20.5,75.5,,998.0,25.0,4.0,1.0,,,,2015-8
7509,2,18.0,9.0,2015.0,1.0,2100,20.8,75.0,,998.0,25.0,4.0,1.0,,,,2015-8
7510,2,19.0,9.0,2015.0,1.0,0,21.0,74.5,,998.0,25.0,4.0,1.0,,,,2015-8
7511,1,9.0,10.0,2015.0,0.0,0,14.0,70.3,1.5,1004.0,25.0,3.0,1.0,,,28.76,2015-9
7512,1,9.0,10.0,2015.0,0.0,300,14.0,70.3,1.5,1004.0,25.0,4.0,1.0,,,28.76,2015-9
7513,1,9.0,10.0,2015.0,0.0,600,14.1,70.3,1.5,1004.0,25.0,4.0,1.0,,,28.76,2015-9
7514,1,9.0,10.0,2015.0,1.0,900,14.2,70.25,1.5,1003.0,25.0,4.0,,,,28.76,2015-9
7515,1,9.0,10.0,2015.0,0.0,1200,14.3,70.2,1.5,1002.0,25.0,4.0,1.0,,,28.76,2015-9
7516,1,9.0,10.0,2015.0,1.0,1500,14.5,70.05,1.75,1001.5,27.5,4.5,,,,28.76,2015-9
7517,1,9.0,10.0,2015.0,0.0,1800,14.7,69.9,2.0,1001.0,30.0,5.0,2.0,,,28.99,2015-9
7518,1,9.0,10.0,2015.0,1.0,2100,14.85,69.75,2.0,1001.0,30.0,5.0,,,,28.99,2015-9
7519,1,10.0,10.0,2015.0,1.0,0,15.0,69.6,2.0,1001.0,30.0,5.0,2.0,,,28.93,2015-9
7520,1,10.0,10.0,2015.0,1.0,300,15.1,69.5,2.0,1001.0,30.0,5.0,2.0,,,28.93,2015-9
7521,1,10.0,10.0,2015.0,1.0,600,15.1,69.4,2.0,1000.0,30.0,6.0,2.0,,,28.59,2015-9
7522,1,10.0,10.0,2015.0,1.0,900,15.15,69.35,2.0,1000.0,30.0,6.0,,,,28.59,2015-9
7523,1,10.0,10.0,2015.0,1.0,1200,15.2,69.3,2.0,1000.0,30.0,6.0,2.0,,,28.59,2015-9
7524,1,10.0,10.0,2015.0,1.0,1500,15.25,69.25,2.0,1000.0,30.0,6.0,,,,28.59,2015-9
7525,1,10.0,10.0,2015.0,1.0,1800,15.3,69.2,2.0,1000.0,30.0,6.0,2.0,,,28.59,2015-9
7526,1,10.0,10.0,2015.0,1.0,2100,15.4,69.2,2.0,1000.5,30.0,5.5,,,,28.59,2015-9
7527,1,11.0,10.0,2015.0,1.0,0,15.5,69.2,2.0,1001.0,30.0,5.0,2.0,,,28.81,2015-9
7528,1,11.0,10.0,2015.0,1.0,300,15.6,69.2,1.5,1003.0,25.0,4.0,1.0,,,28.81,2015-9
7529,1,11.0,10.0,2015.0,1.0,600,15.7,69.2,1.5,1003.0,25.0,4.0,1.0,,,28.81,2015-9
7530,1,11.0,10.0,2015.0,1.0,900,15.8,69.2,1.5,1003.5,25.0,3.5,,,,28.81,2015-9
7531,1,11.0,10.0,2015.0,1.0,1200,15.9,69.2,1.5,1004.0,25.0,3.0,1.0,,,28.81,2015-9
7532,1,11.0,10.0,2015.0,1.0,1500,15.95,69.2,1.5,1004.0,25.0,3.0,,,,28.81,2015-9
7533,1,11.0,10.0,2015.0,1.0,1800,16.0,69.2,1.5,1004.0,25.0,3.0,1.0,,,28.81,2015-9
7534,1,11.0,10.0,2015.0,1.0,2100,16.05,69.1,1.5,1004.0,22.5,3.0,,,,28.81,2015-9
7535,1,12.0,10.0,2015.0,1.0,0,16.1,69.0,1.5,1004.0,20.0,3.0,1.0,,,28.74,2015-9
7536,1,12.0,10.0,2015.0,1.0,300,16.1,69.0,1.5,1004.0,20.0,3.0,,,,28.74,2015-9
7537,1,28.0,10.0,2015.0,1.0,300,11.5,65.0,1.5,1005.0,25.0,3.0,1.0,,,28.5,2015-10
7538,1,28.0,10.0,2015.0,1.0,600,11.8,64.9,2.0,1004.0,25.0,4.0,1.0,,,28.5,2015-10
7539,1,28.0,10.0,2015.0,1.0,900,12.15,64.8,2.0,1002.5,27.5,4.5,,,,28.5,2015-10
7540,1,28.0,10.0,2015.0,1.0,1200,12.5,64.7,2.0,1001.0,30.0,5.0,2.0,,,28.5,2015-10
7541,1,28.0,10.0,2015.0,1.0,1500,12.75,64.7,2.0,1001.0,30.0,5.0,,,,29.05,2015-10
7542,1,28.0,10.0,2015.0,1.0,1800,13.0,64.7,2.0,1001.0,30.0,5.0,2.0,,,29.05,2015-10
7543,1,28.0,10.0,2015.0,1.0,2100,13.35,64.5,2.25,1000.0,32.5,6.0,,,,29.13,2015-10
7544,1,29.0,10.0,2015.0,1.0,0,13.7,64.3,2.5,999.0,35.0,7.0,3.0,,,28.0,2015-10
7545,1,29.0,10.0,2015.0,1.0,300,13.8,64.2,2.5,997.0,40.0,9.0,3.0,,,28.0,2015-10
7546,1,29.0,10.0,2015.0,1.0,600,13.9,63.8,3.0,996.0,45.0,10.0,3.0,,,28.0,2015-10
7547,1,29.0,10.0,2015.0,1.0,900,14.0,63.5,3.0,994.0,50.0,12.0,4.0,,,28.0,2015-10
7548,1,29.0,10.0,2015.0,1.0,1200,14.1,63.3,3.5,990.0,55.0,16.0,4.0,,,28.019999,2015-10
7549,1,29.0,10.0,2015.0,1.0,1500,14.3,62.8,3.5,988.0,60.0,18.0,4.0,,,28.019999,2015-10
7550,1,29.0,10.0,2015.0,1.0,1800,14.3,62.5,4.0,984.0,65.0,22.0,7.0,,,30.55,2015-10
7551,1,29.0,10.0,2015.0,1.0,2100,14.3,62.3,4.5,976.0,75.0,30.0,7.0,,,30.55,2015-10
7552,1,30.0,10.0,2015.0,1.0,0,14.3,61.8,5.0,966.0,90.0,40.0,6.0,,,30.64,2015-10
7553,1,30.0,10.0,2015.0,1.0,300,14.3,61.5,5.5,954.0,105.0,52.0,6.0,,,30.64,2015-10
7554,1,30.0,10.0,2015.0,1.0,600,14.3,61.1,5.5,948.0,110.0,58.0,6.0,,,30.289998999999998,2015-10
7555,1,30.0,10.0,2015.0,1.0,900,14.2,60.8,6.0,940.0,115.0,66.0,6.0,,,30.289998999999998,2015-10
7556,1,30.0,10.0,2015.0,1.0,1200,14.1,60.6,6.0,940.0,115.0,66.0,6.0,,,30.289998999999998,2015-10
7557,1,30.0,10.0,2015.0,1.0,1500,14.0,60.4,6.0,940.0,115.0,66.0,6.0,,,28.63,2015-10
7558,1,30.0,10.0,2015.0,1.0,1800,13.9,60.2,6.0,940.0,115.0,66.0,6.0,,,28.63,2015-10
7559,1,30.0,10.0,2015.0,1.0,2100,13.9,59.9,6.0,942.0,115.0,64.0,6.0,,,28.63,2015-10
7560,1,31.0,10.0,2015.0,1.0,0,13.9,59.6,5.5,944.0,110.0,62.0,6.0,,,27.18,2015-10
7561,1,31.0,10.0,2015.0,1.0,300,13.8,59.2,5.5,946.0,110.0,60.0,6.0,,,28.769999,2015-10
7562,1,31.0,10.0,2015.0,1.0,600,13.8,58.7,5.5,950.0,105.0,56.0,6.0,,,28.769999,2015-10
7563,1,31.0,10.0,2015.0,1.0,900,13.8,58.3,5.5,950.0,105.0,56.0,6.0,,,28.98,2015-10
7564,1,31.0,10.0,2015.0,1.0,1200,13.8,57.9,5.5,950.0,105.0,56.0,6.0,,,28.98,2015-10
7565,1,31.0,10.0,2015.0,1.0,1500,13.8,57.5,5.5,950.0,105.0,56.0,6.0,,,28.98,2015-10
7566,1,31.0,10.0,2015.0,1.0,1800,13.8,57.2,5.5,950.0,105.0,56.0,6.0,,,28.65,2015-10
7567,1,31.0,10.0,2015.0,1.0,2100,13.7,56.8,5.5,950.0,105.0,56.0,6.0,,,28.65,2015-10
7568,1,1.0,11.0,2015.0,1.0,0,13.7,56.4,5.5,950.0,105.0,56.0,6.0,,,26.47,2015-10
7569,1,1.0,11.0,2015.0,1.0,300,13.6,56.1,5.5,952.0,105.0,54.0,6.0,,,26.47,2015-10
7570,1,1.0,11.0,2015.0,1.0,600,13.6,55.6,5.5,954.0,100.0,52.0,6.0,,,26.47,2015-10
7571,1,1.0,11.0,2015.0,1.0,900,13.6,55.1,5.5,956.0,100.0,50.0,6.0,,,27.08,2015-10
7572,1,1.0,11.0,2015.0,1.0,1200,13.6,54.6,5.5,956.0,100.0,50.0,6.0,,,27.08,2015-10
7573,1,1.0,11.0,2015.0,1.0,1500,13.6,54.2,5.5,956.0,100.0,50.0,6.0,,,26.92,2015-10
7574,1,1.0,11.0,2015.0,1.0,1800,13.4,53.7,5.5,956.0,100.0,50.0,6.0,,,27.449999,2015-10
7575,1,1.0,11.0,2015.0,1.0,2100,13.3,53.1,5.5,956.0,100.0,50.0,6.0,,,26.14,2015-10
7576,1,2.0,11.0,2015.0,1.0,0,13.2,52.5,5.5,958.0,100.0,48.0,6.0,,,26.89,2015-10
7577,1,2.0,11.0,2015.0,1.0,300,13.2,52.2,5.0,960.0,95.0,46.0,6.0,,,26.89,2015-10
7578,1,2.0,11.0,2015.0,1.0,600,13.3,51.6,5.0,964.0,90.0,42.0,6.0,,,26.89,2015-10
7579,1,2.0,11.0,2015.0,1.0,900,13.3,51.0,5.0,966.0,90.0,40.0,6.0,,,28.07,2015-10
7580,1,2.0,11.0,2015.0,1.0,1200,13.4,50.5,4.5,968.0,85.0,38.0,7.0,,,26.76,2015-10
7581,1,2.0,11.0,2015.0,1.0,1500,13.5,50.0,4.5,970.0,85.0,36.0,7.0,,,26.32,2015-10
7582,1,2.0,11.0,2015.0,1.0,1800,13.7,49.6,4.5,974.0,80.0,32.0,7.0,,,26.32,2015-10
7583,1,2.0,11.0,2015.0,1.0,2100,13.8,49.3,4.0,978.0,75.0,28.0,7.0,,,27.3,2015-10
7584,1,3.0,11.0,2015.0,2.0,0,14.0,48.8,4.0,984.0,65.0,22.0,7.0,,,26.22,2015-10
7585,1,3.0,11.0,2015.0,2.0,300,14.2,48.4,,990.0,55.0,16.0,4.0,,,,2015-10
7586,1,3.0,11.0,2015.0,2.0,600,14.2,47.8,,996.0,45.0,10.0,3.0,,,,2015-10
7587,1,3.0,11.0,2015.0,2.0,900,14.2,47.6,,998.0,40.0,8.0,3.0,,,,2015-10
7588,1,3.0,11.0,2015.0,2.0,1200,14.2,47.3,,998.0,40.0,8.0,3.0,,,,2015-10
7589,1,3.0,11.0,2015.0,2.0,1500,14.2,47.1,,998.0,40.0,8.0,3.0,,,,2015-10
7590,1,3.0,11.0,2015.0,2.0,1800,14.3,47.0,,1001.0,30.0,5.0,2.0,,,,2015-10
7591,1,3.0,11.0,2015.0,1.0,2100,14.55,46.75,,1002.0,27.5,4.0,,,,,2015-10
7592,1,4.0,11.0,2015.0,2.0,0,14.8,46.5,,1003.0,25.0,3.0,1.0,,,,2015-10
7593,1,4.0,11.0,2015.0,2.0,300,14.8,46.5,,1003.0,25.0,3.0,,,,,2015-10
7594,1,5.0,11.0,2015.0,2.0,0,14.1,66.0,1.5,1006.0,25.0,3.0,1.0,,,28.97,2015-11
7595,1,5.0,11.0,2015.0,2.0,300,14.1,65.6,1.5,1004.0,25.0,4.0,1.0,,,28.97,2015-11
7596,1,5.0,11.0,2015.0,2.0,600,14.1,64.8,2.0,1002.0,30.0,5.0,2.0,,,28.93,2015-11
7597,1,5.0,11.0,2015.0,1.0,900,14.05,64.4,2.25,1000.0,32.5,6.0,,,,28.08,2015-11
7598,1,5.0,11.0,2015.0,2.0,1200,14.0,64.0,2.5,998.0,35.0,7.0,3.0,,,28.08,2015-11
7599,1,5.0,11.0,2015.0,2.0,1500,13.9,63.7,2.5,996.0,40.0,8.0,3.0,,,28.08,2015-11
7600,1,5.0,11.0,2015.0,2.0,1800,13.9,63.4,3.0,994.0,45.0,10.0,3.0,,,28.32,2015-11
7601,1,5.0,11.0,2015.0,2.0,2100,13.8,63.0,3.0,994.0,45.0,10.0,3.0,,,28.32,2015-11
