,lati,long,ecp,mssw,sst,cyclone_id,distance,direction
1749,14.5,86.5,996.0,35.0,29.0,2003-1,0.0,180.0
1750,14.5,86.5,996.0,35.0,29.0,2003-1,0.0,0.0
1751,14.5,86.5,996.0,35.0,29.0,2003-1,0.0,0.0
1752,14.5,87.0,996.0,30.0,29.17,2003-1,0.0,-0.0
1753,14.5,87.0,996.0,30.0,29.17,2003-1,0.0,0.0
1754,14.5,87.0,996.0,30.0,29.17,2003-1,0.0,0.0
1755,14.5,87.0,996.0,30.0,29.17,2003-1,0.0,0.0
1756,14.5,87.0,996.0,30.0,29.15,2003-1,0.0,0.0
1757,14.5,87.5,998.0,30.0,29.189999,2003-1,0.0,-0.0
1758,14.5,87.5,998.0,30.0,29.189999,2003-1,0.0,0.0
1759,14.5,87.5,998.0,30.0,29.189999,2003-1,0.0,0.0
1760,14.5,88.0,998.0,30.0,29.189999,2003-1,33.44630996060177,349.79605642220304
1761,14.5,88.5,998.0,30.0,29.189999,2003-1,33.44630996060262,349.97919496299727
1762,14.5,89.0,998.0,30.0,29.109999,2003-1,33.44630996060177,347.13174036859823
1763,14.5,89.5,998.0,30.0,29.539999,2003-1,33.44630996060262,333.7044820399687
1764,14.5,90.0,1000.0,30.0,29.25,2003-1,33.44630996060177,230.46493171205142
1765,14.5,90.5,1000.0,30.0,29.25,2003-1,0.0,180.0
1766,14.5,90.5,1000.0,30.0,29.25,2003-1,0.0,0.0
1767,14.5,90.5,1000.0,30.0,29.25,2003-1,0.0,0.0
1768,14.5,91.0,998.0,30.0,29.74,2003-1,0.0,180.0
1769,14.5,91.0,998.0,30.0,29.74,2003-1,0.0,0.0
1770,15.0,91.5,998.0,30.0,29.16,2003-1,48.05806712841772,203.04106929575042
1771,15.5,91.5,998.0,30.0,28.82,2003-1,34.54671087231559,180.0
1772,16.0,92.0,998.0,30.0,28.89,2003-1,47.947951990227374,224.0428956921995
1773,16.5,92.5,998.0,30.0,28.89,2003-1,47.89036377028808,214.9697698802579
1774,17.5,93.0,996.0,35.0,29.07,2003-1,76.58537968168125,140.37864069477394
1775,18.0,93.0,994.0,35.0,29.07,2003-1,34.54671087231549,0.0
1776,18.5,93.5,994.0,35.0,29.47,2003-1,47.64341240064458,55.50025626686936
1777,19.0,93.5,994.0,35.0,29.325,2003-1,34.54671087231548,0.0
1778,19.5,94.0,994.0,45.0,29.18,2003-1,47.51015280524916,26.708106532414092
1779,21.0,89.0,992.0,25.0,28.89,2003-2,0.0,0.0
1780,21.17,88.67,990.67,26.67,28.89,2003-2,24.30142657492848,12.757544620911375
1781,21.33,88.33,989.33,28.33,28.9,2003-2,24.527142553387105,17.410756884733985
1782,21.5,88.0,988.0,30.0,28.871739130434783,2003-2,24.259769796643425,29.703925145791246
1783,21.6,87.6,988.4,30.0,28.843478260869563,2003-2,26.61781855948592,81.69169288626932
1784,21.7,87.2,988.8,30.0,28.815217391304348,2003-2,26.60067058471511,137.25489844473717
1785,20.5,88.5,996.0,25.0,28.25,2003-3,0.0,0.0
1786,20.6,87.9,996.0,25.0,29.01,2003-3,39.42813198600477,5.92395694448847
1787,20.7,87.3,996.0,25.0,29.5,2003-3,39.403068652700654,14.196169359458741
1788,20.8,86.7,996.0,25.0,29.5,2003-3,39.37788948885621,93.18965034116557
1789,16.5,84.0,998.0,25.0,28.73,2003-4,0.0,0.0
1790,16.75,84.0,998.0,25.0,28.81,2003-4,17.27335543615763,-0.0
1791,17.0,84.0,998.0,25.0,28.81,2003-4,17.27335543615785,-0.0
1792,17.5,84.0,998.0,25.0,28.88,2003-4,34.546710872315266,0.0
1793,17.8,83.8,998.0,25.0,28.88,2003-4,24.557112400236647,289.4960090714418
1794,18.1,83.6,998.0,25.0,28.88,2003-4,24.54525895372737,198.2027750275604
1795,4.5,90.5,1004.0,25.0,28.47,2003-7,0.0,0.0
1796,4.8,90.2,1004.4,25.0,28.76,2003-7,29.26563579282633,357.3013531914685
1797,5.1,89.9,1004.8,25.0,28.76,2003-7,29.259225324107852,266.29783191714995
1798,5.4,89.6,1005.2,25.0,28.76,2003-7,29.25241677831852,198.66704188000747
1799,5.7,89.3,1005.6,25.0,28.57,2003-7,29.245210624337922,195.26476698167562
1800,6.0,89.0,1006.0,25.0,28.57,2003-7,29.237607358719117,196.9419000901562
1801,6.5,88.67,1005.33,25.0,28.57,2003-7,41.31813232637165,216.0216972636283
1802,7.0,88.33,1004.67,25.0,28.17,2003-7,41.68585551198016,325.0436004124555
1803,7.5,88.0,1004.0,25.0,28.289999,2003-7,41.292492644914866,353.0823014921761
1804,7.8,87.9,1004.0,26.0,28.289999,2003-7,21.829887375588974,359.69135342472265
1805,8.1,87.8,1004.0,27.0,28.289999,2003-7,21.82834770161657,1.5186906501744921
1806,8.4,87.7,1004.0,28.0,28.289999,2003-7,21.826750250703792,4.298436763887808
1807,8.7,87.6,1004.0,29.0,28.599998,2003-7,21.825095185363622,11.928974341023588
1808,9.0,87.5,1004.0,30.0,28.599998,2003-7,21.823382674004364,112.54779780713802
1809,9.17,87.33,1003.33,31.67,28.99,2003-7,16.50731855574778,155.69275756689487
1810,9.33,87.17,1002.67,33.33,28.99,2003-7,15.53273674551845,165.97630566985475
1811,9.5,87.0,1002.0,35.0,28.66,2003-7,16.499679643760587,168.78050302101258
1812,10.0,87.0,1002.0,35.0,28.66,2003-7,0.0,180.0
1813,10.0,87.0,1002.0,35.0,28.66,2003-7,0.0,0.0
1814,10.5,86.5,1000.0,35.0,28.33,2003-7,48.46805227613004,155.83933982708123
1815,10.5,86.0,998.0,35.0,27.91,2003-7,33.96821942587019,101.85152800992994
1816,11.0,85.0,998.0,45.0,27.43,2003-7,0.0,0.0
1817,11.0,85.0,996.0,45.0,27.43,2003-7,0.0,0.0
1818,11.5,84.5,994.0,45.0,28.019999,2003-7,48.389235269798334,341.5755749785651
1819,12.0,83.5,992.0,55.0,28.019999,2003-7,75.95633640557205,246.38774824987885
1820,12.5,83.0,992.0,55.0,28.019999,2003-7,48.303337213693425,208.95793025194723
1821,12.8,82.5,992.0,55.0,26.92,2003-7,39.57127027256253,225.0733230222084
1822,13.4,82.2,992.0,55.0,26.92,2003-7,46.110514134475544,328.54498083233955
1823,13.8,81.7,992.0,55.0,27.5,2003-7,43.4891272825402,350.40431430362594
1824,14.0,81.5,992.0,55.0,27.5,2003-7,19.258553104030295,358.44162458145564
1825,14.3,81.5,992.0,55.0,27.5,2003-7,20.728026523389303,-0.0
1826,15.0,81.0,992.0,55.0,26.949999,2003-7,58.79054695943754,76.84406037090606
1827,15.5,81.0,990.0,55.0,27.1389991,2003-7,34.54671087231559,180.0
1828,15.8,81.0,992.0,55.0,27.327999199999997,2003-7,20.728026523389413,180.0
1829,16.0,81.0,992.0,55.0,27.5169993,2003-7,13.81868434892607,180.0
1830,15.5,90.0,998.0,25.0,29.9,2004-4,0.0,-0.0
1831,15.5,90.0,998.0,25.0,29.9,2004-4,0.0,0.0
1832,15.5,89.5,998.0,25.0,29.9,2004-4,33.290255110760896,28.459037823406675
1833,15.5,89.0,998.0,25.0,29.47,2004-4,0.0,-0.0
1834,15.5,89.0,998.0,25.0,29.47,2004-4,0.0,0.0
1835,15.5,89.0,998.0,25.0,29.47,2004-4,0.0,0.0
1836,15.5,89.0,998.0,25.0,29.47,2004-4,0.0,0.0
1837,16.0,88.0,998.0,25.0,29.529999,2004-4,74.93725709101054,108.48565725258804
1838,17.5,87.0,996.0,30.0,30.49,2004-4,0.0,180.0
1839,17.5,87.0,996.0,30.0,30.49,2004-4,0.0,0.0
1840,17.5,86.5,996.0,30.0,30.39,2004-4,32.94777429794532,309.9345195489128
1841,18.0,86.0,994.0,30.0,30.39,2004-4,0.0,0.0
1842,18.0,86.0,994.0,30.0,30.39,2004-4,0.0,0.0
1843,18.5,85.5,994.0,30.0,30.39,2004-4,47.643412400645154,330.1045177535259
1844,19.0,85.5,994.0,30.0,29.929998,2004-4,34.54671087231548,0.0
1845,19.5,85.5,992.0,30.0,29.873168731707317,2004-4,0.0,0.0
1846,19.5,85.5,992.0,30.0,29.816339463414636,2004-4,0.0,0.0
1847,19.5,85.5,992.0,30.0,29.75951019512195,2004-4,0.0,0.0
1848,20.0,85.5,992.0,30.0,29.70268092682927,2004-4,34.54671087231549,180.0
1849,11.5,87.0,1006.0,25.0,28.08,2004-7,0.0,0.0
1850,12.0,86.5,1006.0,25.0,28.269999,2004-7,48.34716731503306,329.23104171731825
1851,12.5,86.0,1004.0,25.0,28.269999,2004-7,0.0,0.0
1852,12.5,86.0,1002.0,25.0,28.269999,2004-7,0.0,0.0
1853,13.0,85.5,1004.0,25.0,27.789999,2004-7,0.0,0.0
1854,13.0,85.5,1006.0,25.0,27.789999,2004-7,0.0,0.0
1855,13.0,85.5,1006.0,25.0,27.789999,2004-7,0.0,0.0
1856,13.5,85.0,1006.0,25.0,29.289999,2004-7,48.21042520856918,202.18886998609264
1857,14.5,84.5,1006.0,25.0,28.939999,2004-7,0.0,180.0
1858,14.5,84.5,1006.0,25.0,28.939999,2004-7,0.0,0.0
1859,15.0,84.0,1006.0,25.0,29.039999,2004-7,48.05806712841772,82.70898481963576
1860,15.5,83.5,1006.0,25.0,29.56,2004-7,0.0,-0.0
1861,15.5,83.5,1006.0,25.0,29.56,2004-7,0.0,0.0
1862,16.5,83.0,1006.0,25.0,30.17,2004-7,76.65941111081906,38.769090605542154
1863,17.0,83.0,1006.0,25.0,30.099998,2004-7,34.54671087231549,-0.0
1864,17.5,82.5,1006.0,25.0,30.129998999999998,2004-7,47.77018350032873,187.4255731851438
1865,10.5,89.5,1006.0,25.0,27.96,2005-11,0.0,-0.0
1866,10.5,89.5,1004.0,25.0,27.96,2005-11,0.0,0.0
1867,11.0,89.0,1004.0,30.0,28.18,2005-11,0.0,180.0
1868,11.0,89.0,1004.0,30.0,28.18,2005-11,0.0,0.0
1869,11.0,89.0,1004.0,30.0,28.18,2005-11,0.0,0.0
1870,11.0,88.5,1004.0,30.0,28.449999,2005-11,0.0,180.0
1871,11.0,88.5,1004.0,30.0,28.449999,2005-11,0.0,0.0
1872,11.0,88.5,1002.0,30.0,28.119999,2005-11,0.0,0.0
1873,11.0,87.5,1000.0,35.0,28.119999,2005-11,67.82394963919018,180.23896093057584
1874,11.0,87.0,1000.0,40.0,26.96,2005-11,33.911986573213966,180.21457695926068
1875,11.0,86.5,998.0,45.0,26.82,2005-11,0.0,180.0
1876,11.0,86.5,998.0,45.0,26.82,2005-11,0.0,0.0
1877,11.0,86.5,998.0,45.0,26.82,2005-11,0.0,0.0
1878,11.0,86.0,998.0,45.0,26.82,2005-11,0.0,0.0
1879,11.0,86.0,998.0,45.0,26.82,2005-11,0.0,0.0
1880,11.0,86.0,998.0,45.0,26.84,2005-11,0.0,0.0
1881,10.5,86.0,998.0,45.0,27.689999,2005-11,34.54671087231548,180.0
1882,10.5,85.5,998.0,45.0,27.689999,2005-11,33.968219425871055,28.252799208444085
1883,10.5,85.0,998.0,45.0,27.47,2005-11,33.96821942587019,16.049891199571025
1884,10.5,84.5,998.0,45.0,27.47,2005-11,0.0,-0.0
1885,10.5,84.5,998.0,45.0,27.47,2005-11,0.0,0.0
1886,10.5,84.0,998.0,45.0,27.47,2005-11,0.0,-0.0
1887,10.5,84.0,998.0,45.0,27.47,2005-11,0.0,0.0
1888,10.5,83.5,998.0,45.0,27.449999,2005-11,33.968219425871055,20.17927911942554
1889,10.5,83.0,998.0,45.0,27.58,2005-11,0.0,-0.0
1890,10.5,83.0,998.0,45.0,27.58,2005-11,0.0,0.0
1891,10.5,82.5,998.0,45.0,27.71,2005-11,33.968219425871055,142.4267719818758
1892,10.5,82.0,998.0,45.0,27.71,2005-11,33.96821942587019,162.07280373927148
1893,10.5,81.5,998.0,45.0,27.71,2005-11,0.0,180.0
1894,10.5,81.5,1000.0,35.0,27.71,2005-11,0.0,0.0
1895,10.5,81.0,1000.0,35.0,27.789999,2005-11,33.968219425871055,166.45176015857515
1896,10.45,80.4,1000.5,32.5,26.279999,2005-11,40.91127489133387,155.8803904249149
1897,10.4,79.8,1001.0,30.0,26.279999,2005-11,40.9178132485357,120.66653463661129
1898,21.5,88.0,990.0,25.0,30.32360465116279,2005-3,0.0,0.0
1899,21.8,87.6,990.0,25.0,30.30720930232558,2005-3,33.00766238911099,110.76211855525244
1900,21.5,87.5,992.0,25.0,29.257906976744184,2005-4,0.0,-0.0
1901,21.5,87.5,991.33,25.0,29.241511627906977,2005-4,0.0,0.0
1902,21.5,87.5,990.67,25.0,29.225116279069766,2005-4,0.0,0.0
1903,21.5,87.5,990.0,25.0,29.20872093023256,2005-4,0.0,0.0
1904,21.5,87.5,990.0,26.0,29.192325581395348,2005-4,0.0,0.0
1905,21.5,87.5,990.0,27.0,29.17593023255814,2005-4,0.0,0.0
1906,21.5,87.5,990.0,28.0,29.15953488372093,2005-4,0.0,0.0
1907,21.5,87.5,990.0,29.0,29.14313953488372,2005-4,0.0,0.0
1908,21.5,87.5,990.0,30.0,29.126744186046512,2005-4,0.0,0.0
1909,21.5,86.83,989.33,30.0,29.1103488372093,2005-4,43.07140842965444,127.95867396374544
1910,20.0,88.0,992.0,25.0,28.93,2005-5,0.0,0.0
1911,20.33,87.0,992.0,25.0,29.76,2005-5,68.74912483146586,352.8760020459224
1912,20.67,86.0,992.0,25.0,29.706285714285716,2005-5,68.84938132512741,157.22106979377924
1913,20.0,90.5,1000.0,25.0,28.91,2005-7,0.0,0.0
1914,20.17,90.33,999.33,25.0,28.91,2005-7,16.113988235501168,182.78247307395364
1915,20.33,90.17,998.67,25.0,28.91,2005-7,15.158595052480504,181.24363398368007
1916,20.5,90.0,998.0,25.0,28.91,2005-7,16.097967282149913,177.95268043898793
1917,20.5,89.5,997.6,26.0,28.91,2005-7,32.35893071104273,19.95634893091911
1918,20.5,89.0,997.2,27.0,28.63,2005-7,32.358930711043556,3.837878170571739
1919,20.5,88.5,996.8,28.0,29.029999,2005-7,32.35893071104273,2.446035976916542
1920,20.5,88.0,996.4,29.0,28.15,2005-7,32.358930711043556,2.187369055494722
1921,20.5,87.5,996.0,30.0,28.15,2005-7,32.35893071104273,2.5399987807608997
1922,20.0,87.5,996.0,30.0,28.15,2005-7,34.54671087231549,0.0
1923,19.5,87.0,996.0,30.0,27.81,2005-7,47.441123433346974,337.4527115937726
1924,19.5,86.5,994.0,35.0,27.78333333333333,2005-7,0.0,0.0
1925,19.5,86.5,992.0,35.0,27.756666666666668,2005-7,0.0,0.0
1926,19.0,85.5,990.0,35.0,27.73,2005-7,73.81344034925468,284.67212716438786
1927,18.5,84.5,988.0,35.0,28.92,2005-7,0.0,0.0
1928,18.5,84.5,988.0,35.0,28.41,2005-7,0.0,0.0
1929,18.5,84.0,988.0,35.0,28.41,2005-7,32.761452663258204,230.47572019170585
1930,12.0,84.5,1004.0,25.0,28.3,2005-8,0.0,0.0
1931,12.0,84.5,1004.0,25.0,28.3,2005-8,0.0,0.0
1932,12.0,84.0,1004.0,25.0,28.3,2005-8,33.791777717937265,246.24168398186924
1933,12.5,84.0,1004.0,25.0,28.3,2005-8,0.0,180.0
1934,12.5,84.0,1004.0,25.0,28.3,2005-8,0.0,0.0
1935,12.5,84.0,1004.0,30.0,28.3,2005-8,0.0,0.0
1936,12.5,84.0,1004.0,30.0,28.3,2005-8,0.0,0.0
1937,12.5,84.0,1002.0,30.0,28.689999,2005-8,0.0,0.0
1938,13.0,82.5,1002.0,30.0,28.24,2005-8,106.82448154947977,284.8622005230617
1939,13.0,81.5,998.0,30.0,28.24,2005-8,0.0,0.0
1940,13.0,81.5,998.0,30.0,28.24,2005-8,0.0,0.0
1941,13.5,81.5,998.0,30.0,28.38,2005-8,34.54671087231549,0.0
1942,14.0,81.5,998.0,30.0,28.38,2005-8,0.0,0.0
1943,14.0,81.5,998.0,30.0,28.38,2005-8,0.0,0.0
1944,15.0,81.0,998.0,30.0,28.41,2005-8,0.0,-0.0
1945,15.0,81.0,998.0,30.0,27.9,2005-8,0.0,0.0
1946,15.5,80.0,998.0,30.0,27.852999999999998,2005-8,0.0,180.0
1947,8.0,84.5,1002.0,25.0,27.43,2005-9,0.0,180.0
1948,8.0,84.5,1002.0,25.0,27.43,2005-9,0.0,0.0
1949,8.0,84.5,1002.0,25.0,27.43,2005-9,0.0,0.0
1950,8.0,84.0,1002.0,25.0,27.43,2005-9,0.0,180.0
1951,8.0,84.0,1002.0,25.0,27.43,2005-9,0.0,0.0
1952,8.0,84.0,1002.0,25.0,27.43,2005-9,0.0,0.0
1953,8.0,84.0,1002.0,25.0,27.43,2005-9,0.0,0.0
1954,8.0,84.0,1002.0,25.0,27.289999,2005-9,0.0,0.0
1955,8.5,83.0,1002.0,25.0,28.019999,2005-9,0.0,-0.0
1956,8.5,83.0,1002.0,25.0,28.019999,2005-9,0.0,0.0
1957,9.0,82.0,1002.0,25.0,28.099998,2005-9,76.53016644739155,54.564274089850834
1958,9.0,81.5,1002.0,25.0,28.099998,2005-9,0.0,-0.0
1959,9.0,81.5,1002.0,25.0,28.099998,2005-9,0.0,0.0
1960,9.0,81.0,1002.0,25.0,26.16,2005-9,0.0,180.0
1961,9.0,81.0,1002.0,25.0,26.16,2005-9,0.0,0.0
1962,9.0,80.5,1002.0,25.0,26.939999,2005-9,34.121380884909605,143.1707398855216
1963,18.0,89.0,1002.0,25.0,28.769999,2006-11,0.0,0.0
1964,18.5,88.5,1002.0,25.0,28.789999,2006-11,47.64341240064458,212.2022637559637
1965,18.5,88.0,1002.0,25.0,28.789999,2006-11,32.76145266325903,230.4890514919425
1966,18.5,87.5,1002.0,25.0,28.789999,2006-11,32.761452663258204,277.993438680597
1967,19.0,87.0,1002.0,25.0,28.109999,2006-11,47.57758703609717,329.30425220993567
1968,19.0,86.5,1002.0,25.0,28.019999,2006-11,32.664545869444936,331.6547310130336
1969,19.0,86.0,1002.0,25.0,28.019999,2006-11,32.664545869444936,327.48961329196516
1970,19.0,85.5,1002.0,25.0,28.019999,2006-11,32.664545869445774,311.9955725004262
1971,19.0,85.0,1002.0,25.0,28.369999,2006-11,32.664545869444936,270.6333443942566
1972,19.0,84.5,1002.0,25.0,28.659999,2006-11,0.0,180.0
1973,14.0,80.5,1002.0,25.0,30.109999,2006-12,0.0,0.0
1974,14.5,80.5,1002.0,25.0,30.109999,2006-12,0.0,-0.0
1975,14.5,80.5,1002.0,25.0,30.109999,2006-12,0.0,0.0
1976,15.0,80.5,1000.0,30.0,30.08,2006-12,0.0,180.0
1977,15.0,80.5,998.0,35.0,30.08,2006-12,0.0,0.0
1978,15.0,80.5,998.0,35.0,30.08,2006-12,0.0,0.0
1979,15.5,80.5,998.0,35.0,30.075714285714284,2006-12,0.0,180.0
1980,15.5,80.5,998.0,35.0,30.07142857142857,2006-12,0.0,0.0
1981,15.5,80.5,998.0,35.0,30.067142857142855,2006-12,0.0,0.0
1982,15.6,80.3,1000.0,35.0,30.062857142857144,2006-12,14.999054772870386,168.09245382792218
1983,15.7,80.3,1002.0,30.0,30.05857142857143,2006-12,6.9093421744632915,180.0
1984,9.5,90.5,996.0,25.0,29.25,2006-2,0.0,-0.0
1985,9.5,90.5,996.0,25.0,29.25,2006-2,0.0,0.0
1986,9.5,90.0,996.0,30.0,29.25,2006-2,34.07292056863651,30.364429470327025
1987,10.0,89.5,996.0,35.0,29.25,2006-2,0.0,-0.0
1988,10.0,89.5,996.0,35.0,29.25,2006-2,0.0,0.0
1989,10.0,89.5,996.0,35.0,29.25,2006-2,0.0,0.0
1990,10.0,89.5,996.0,35.0,29.25,2006-2,0.0,0.0
1991,10.5,89.0,994.0,45.0,29.49,2006-2,0.0,180.0
1992,10.5,89.0,994.0,45.0,29.49,2006-2,0.0,0.0
1993,11.0,89.0,994.0,45.0,29.71,2006-2,34.54671087231548,180.0
1994,11.0,89.5,994.0,45.0,29.859999,2006-2,33.911986573213966,176.90682381205698
1995,11.5,90.0,994.0,45.0,29.91,2006-2,48.38923526979774,86.76723916044146
1996,12.0,90.5,994.0,45.0,29.91,2006-2,0.0,180.0
1997,12.0,90.5,994.0,45.0,29.91,2006-2,0.0,0.0
1998,12.0,90.5,994.0,45.0,29.91,2006-2,0.0,0.0
1999,12.0,90.5,994.0,45.0,29.929998,2006-2,0.0,0.0
2000,12.5,90.5,990.0,55.0,29.929998,2006-2,0.0,180.0
2001,12.5,90.5,990.0,55.0,29.929998,2006-2,0.0,0.0
2002,12.5,90.5,990.0,55.0,29.929998,2006-2,0.0,0.0
2003,13.0,90.5,984.0,65.0,29.55,2006-2,0.0,180.0
2004,13.0,90.5,984.0,65.0,29.55,2006-2,0.0,0.0
2005,13.0,90.5,984.0,65.0,29.55,2006-2,0.0,0.0
2006,13.5,90.5,984.0,65.0,29.699999,2006-2,34.54671087231549,180.0
2007,14.0,91.0,984.0,65.0,30.279999,2006-2,48.1613615316242,176.2408751175506
2008,14.5,91.5,976.0,80.0,29.789999,2006-2,48.1105721632512,189.8222100408272
2009,15.0,92.0,964.0,90.0,30.699999,2006-2,48.05806712841831,201.44897909356592
2010,15.3,92.3,954.0,100.0,30.699999,2006-2,28.808937226267705,195.75684268611937
2011,15.5,92.5,954.0,100.0,29.849998,2006-2,19.19493711214979,191.21574266513562
2012,16.0,93.0,954.0,100.0,29.92,2006-2,0.0,180.0
2013,16.0,93.0,954.0,100.0,29.92,2006-2,0.0,0.0
2014,16.5,93.5,954.0,100.0,29.99,2006-2,0.0,180.0
2015,16.5,93.5,954.0,100.0,30.01,2006-2,0.0,0.0
2016,17.0,94.0,954.0,100.0,29.58,2006-2,47.831103652449436,187.58058582529793
2017,17.5,94.5,966.0,90.0,29.349998,2006-2,47.77018350032815,173.9511483927754
2018,18.0,95.0,970.8,77.0,29.399998,2006-2,47.70761554794237,161.4662868951633
2019,20.0,89.5,990.0,25.0,29.599998,2006-3,0.0,0.0
2020,20.5,89.0,988.0,30.0,30.15,2006-3,0.0,-0.0
2021,20.5,89.0,988.0,30.0,30.15,2006-3,0.0,0.0
2022,20.5,88.5,988.0,30.0,30.519999,2006-3,32.35893071104273,2.446035976916542
2023,20.5,88.0,988.0,30.0,30.519999,2006-3,32.358930711043556,2.187369055494722
2024,20.5,87.0,982.0,30.0,30.63,2006-3,64.71778586174175,7.164573481964449
2025,20.5,86.0,982.0,30.0,30.492727227272727,2006-3,0.0,180.0
2026,20.5,87.5,990.0,25.0,27.609999,2006-4,0.0,-0.0
2027,20.5,87.5,990.0,25.0,27.609999,2006-4,0.0,0.0
2028,20.0,87.0,988.0,30.0,28.67,2006-4,47.37051302095749,346.4927350552233
2029,20.0,86.5,986.0,30.0,28.639200000000002,2006-4,0.0,0.0
2030,20.0,86.5,986.0,30.0,28.608400000000003,2006-4,0.0,0.0
2031,20.0,86.0,986.0,30.0,28.5776,2006-4,32.463277229271476,264.28448551213285
2032,21.0,88.0,992.0,25.0,27.9,2006-5,0.0,-0.0
2033,21.0,88.0,992.0,25.0,27.9,2006-5,0.0,0.0
2034,21.0,87.5,992.0,25.0,27.9,2006-5,0.0,-0.0
2035,21.0,87.5,992.0,25.0,27.9,2006-5,0.0,0.0
2036,22.0,86.5,992.0,25.0,27.855999999999998,2006-5,94.37366484047229,122.60257666691261
2037,20.5,88.0,990.0,25.0,27.68,2006-6,0.0,0.0
2038,20.5,87.5,990.0,25.0,27.68,2006-6,0.0,-0.0
2039,20.5,87.5,990.0,25.0,27.68,2006-6,0.0,0.0
2040,20.5,87.0,990.0,25.0,28.0,2006-6,32.358930711043556,4.272711807930012
2041,20.5,86.5,988.0,25.0,28.0168749375,2006-6,32.35893071104273,46.469842901342304
2042,20.5,87.5,992.0,25.0,28.269999,2006-7,0.0,0.0
2043,20.5,86.5,992.0,25.0,28.26807596153846,2006-7,64.71778586174175,46.77743784031682
2044,20.0,90.0,994.0,25.0,28.22,2006-8,0.0,0.0
2045,20.5,89.5,994.0,25.0,28.22,2006-8,47.370513020956885,19.95634893091911
2046,20.6,89.0,994.0,25.0,27.97,2006-8,33.07801462757989,7.661293084688085
2047,20.5,88.5,992.0,25.0,28.51,2006-8,33.0780146275791,2.446035976916542
2048,20.5,88.0,992.0,25.0,28.51,2006-8,32.358930711043556,2.187369055494722
2049,20.5,87.5,992.0,25.0,28.51,2006-8,0.0,-0.0
2050,20.5,87.5,992.0,25.0,28.51,2006-8,0.0,0.0
2051,21.0,87.0,992.0,25.0,28.439999,2006-8,47.29833604501159,72.72665433753714
2052,21.0,86.5,992.0,25.0,28.40437403125,2006-8,32.25211992699148,145.99782829121048
2053,10.0,92.0,1004.0,25.0,28.51,2007-10,0.0,180.0
2054,10.0,92.0,1004.0,25.0,28.51,2007-10,0.0,0.0
2055,10.0,92.0,1004.0,25.0,28.51,2007-10,0.0,0.0
2056,10.5,91.5,1002.0,30.0,28.51,2007-10,0.0,-0.0
2057,10.5,91.5,1002.0,30.0,28.51,2007-10,0.0,0.0
2058,10.5,91.5,1002.0,30.0,28.5,2007-10,0.0,0.0
2059,10.5,91.0,1002.0,35.0,28.51,2007-10,33.96821942587019,13.933012904988319
2060,11.0,90.5,998.0,40.0,28.449999,2007-10,0.0,0.0
2061,11.0,90.5,996.0,45.0,28.449999,2007-10,0.0,0.0
2062,11.5,90.0,992.0,55.0,28.89,2007-10,0.0,180.0
2063,11.5,90.0,992.0,55.0,28.89,2007-10,0.0,0.0
2064,11.5,90.0,986.0,65.0,28.89,2007-10,0.0,0.0
2065,11.5,90.0,980.0,80.0,28.89,2007-10,0.0,0.0
2066,12.0,89.5,968.0,90.0,28.869999,2007-10,0.0,180.0
2067,12.0,89.5,968.0,90.0,28.869999,2007-10,0.0,0.0
2068,12.0,89.5,968.0,90.0,28.869999,2007-10,0.0,0.0
2069,13.0,89.5,964.0,90.0,28.89,2007-10,0.0,180.0
2070,13.0,89.5,964.0,90.0,28.89,2007-10,0.0,0.0
2071,13.0,89.5,964.0,90.0,28.89,2007-10,0.0,0.0
2072,13.5,89.5,964.0,90.0,28.83,2007-10,34.54671087231549,180.0
2073,14.0,89.5,964.0,90.0,28.83,2007-10,34.54671087231549,180.0
2074,14.5,89.5,964.0,90.0,27.84,2007-10,0.0,-0.0
2075,14.5,89.5,964.0,90.0,27.84,2007-10,0.0,0.0
2076,15.0,89.5,964.0,90.0,27.92,2007-10,34.546710872315266,-0.0
2077,15.5,89.5,964.0,90.0,28.38,2007-10,34.54671087231559,-0.0
2078,16.0,89.0,964.0,90.0,28.58,2007-10,0.0,-0.0
2079,16.0,89.0,964.0,90.0,28.58,2007-10,0.0,0.0
2080,16.5,89.0,956.0,105.0,28.58,2007-10,34.5467108723157,-0.0
2081,17.0,89.0,956.0,105.0,29.25,2007-10,34.54671087231549,180.0
2082,17.5,89.0,956.0,105.0,27.789999,2007-10,34.546710872315266,180.0
2083,18.0,89.0,944.0,115.0,27.789999,2007-10,34.54671087231549,180.0
2084,19.5,89.0,944.0,115.0,28.4,2007-10,103.64013261694646,180.0
2085,20.0,89.0,944.0,115.0,28.4,2007-10,34.54671087231549,0.0
2086,21.0,89.0,944.0,115.0,27.26,2007-10,69.09342174463102,-0.0
2087,21.5,89.5,944.0,115.0,27.755000000000003,2007-10,47.22460735986388,331.848850494763
2088,22.5,90.5,980.0,80.0,28.25,2007-10,94.22160073042427,312.3226519957999
2089,15.0,68.0,1002.0,25.0,30.39,2007-3,0.0,180.0
2090,15.0,68.0,1002.0,25.0,30.39,2007-3,0.0,0.0
2091,15.0,68.0,1002.0,25.0,30.779999,2007-3,0.0,0.0
2092,15.0,67.5,1000.0,30.0,30.779999,2007-3,33.36955315191878,152.33640022973586
2093,15.0,67.25,999.0,32.5,30.89,2007-3,16.68477923583586,168.11480530611834
2094,15.0,67.0,998.0,35.0,30.89,2007-3,0.0,180.0
