,BOO,date,month,year,season,time,lati,long,cino,ecp,mssw,pd,grade,oci,diam,cyclone_id
3627,0,11.0,11.0,2007.0,1.0,1500,10.0,92.0,1.5,1004.0,25.0,4.0,1.0,,,2007-10
3628,0,11.0,11.0,2007.0,1.0,1800,10.5,91.5,2.0,1002.0,30.0,5.0,2.0,,,2007-10
3629,0,11.0,11.0,2007.0,1.0,2100,10.5,91.5,2.0,1002.0,30.0,5.0,2.0,,,2007-10
3630,0,12.0,11.0,2007.0,1.0,0,10.5,91.5,2.0,1002.0,30.0,5.0,2.0,,,2007-10
3631,0,12.0,11.0,2007.0,1.0,300,10.5,91.0,2.5,1002.0,35.0,6.0,3.0,,,2007-10
3632,0,12.0,11.0,2007.0,1.0,600,11.0,90.5,3.0,998.0,40.0,10.0,3.0,,,2007-10
3633,0,12.0,11.0,2007.0,1.0,900,11.0,90.5,3.0,996.0,45.0,12.0,3.0,,,2007-10
3634,0,12.0,11.0,2007.0,1.0,1200,11.5,90.0,3.5,992.0,55.0,16.0,4.0,,,2007-10
3635,0,12.0,11.0,2007.0,1.0,1500,11.5,90.0,3.5,992.0,55.0,16.0,4.0,,,2007-10
3636,0,12.0,11.0,2007.0,1.0,1800,11.5,90.0,4.0,986.0,65.0,20.0,7.0,,,2007-10
3637,0,12.0,11.0,2007.0,1.0,2100,11.5,90.0,4.5,980.0,80.0,29.0,7.0,,,2007-10
3638,0,13.0,11.0,2007.0,1.0,0,12.0,89.5,5.0,968.0,90.0,40.0,6.0,,,2007-10
3639,0,13.0,11.0,2007.0,1.0,300,12.0,89.5,5.0,968.0,90.0,40.0,6.0,,,2007-10
3640,0,13.0,11.0,2007.0,1.0,600,12.0,89.5,5.0,968.0,90.0,40.0,6.0,,,2007-10
3641,0,13.0,11.0,2007.0,1.0,900,13.0,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3642,0,13.0,11.0,2007.0,1.0,1200,13.0,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3643,0,13.0,11.0,2007.0,1.0,1500,13.0,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3644,0,13.0,11.0,2007.0,1.0,1800,13.5,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3645,0,13.0,11.0,2007.0,1.0,2100,14.0,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3646,0,14.0,11.0,2007.0,1.0,0,14.5,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3647,0,14.0,11.0,2007.0,1.0,300,14.5,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3648,0,14.0,11.0,2007.0,1.0,600,15.0,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3649,0,14.0,11.0,2007.0,1.0,900,15.5,89.5,5.0,964.0,90.0,40.0,6.0,,,2007-10
3650,0,14.0,11.0,2007.0,1.0,1200,16.0,89.0,5.0,964.0,90.0,40.0,6.0,,,2007-10
3651,0,14.0,11.0,2007.0,1.0,1500,16.0,89.0,5.0,964.0,90.0,40.0,6.0,,,2007-10
3652,0,14.0,11.0,2007.0,1.0,1800,16.5,89.0,5.5,956.0,105.0,55.0,6.0,,,2007-10
3653,0,14.0,11.0,2007.0,1.0,2100,17.0,89.0,5.5,956.0,105.0,55.0,6.0,,,2007-10
3654,0,15.0,11.0,2007.0,1.0,0,17.5,89.0,5.5,956.0,105.0,55.0,6.0,,,2007-10
3655,0,15.0,11.0,2007.0,1.0,300,18.0,89.0,6.0,944.0,115.0,66.0,6.0,,,2007-10
3656,0,15.0,11.0,2007.0,1.0,600,19.5,89.0,6.0,944.0,115.0,66.0,6.0,,,2007-10
3657,0,15.0,11.0,2007.0,1.0,900,20.0,89.0,6.0,944.0,115.0,66.0,6.0,,,2007-10
3658,0,15.0,11.0,2007.0,1.0,1200,21.0,89.0,6.0,944.0,115.0,66.0,6.0,,,2007-10
3659,0,15.0,11.0,2007.0,1.0,1500,21.5,89.5,6.0,944.0,115.0,66.0,6.0,,,2007-10
3660,0,15.0,11.0,2007.0,1.0,1800,22.5,90.5,4.5,980.0,80.0,30.0,7.0,,,2007-10
3661,0,15.0,11.0,2007.0,1.0,2100,23.5,91.0,3.0,996.0,45.0,12.0,3.0,,,2007-10
3662,0,16.0,11.0,2007.0,1.0,0,23.5,91.0,2.5,1000.0,35.0,7.0,3.0,,,2007-10
3663,0,16.0,11.0,2007.0,1.0,300,24.5,91.5,1.5,1002.0,25.0,4.0,1.0,,,2007-10
3664,0,27.0,4.0,2008.0,2.0,300,12.0,87.0,1.5,1000.0,25.0,3.0,1.0,,,2008-1
3665,0,27.0,4.0,2008.0,2.0,600,12.0,87.0,1.5,998.0,25.0,3.0,1.0,,,2008-1
3666,0,27.0,4.0,2008.0,2.0,900,12.0,86.5,1.5,998.0,25.0,3.0,1.0,,,2008-1
3667,0,27.0,4.0,2008.0,2.0,1200,12.0,86.5,2.0,998.0,30.0,4.0,2.0,,,2008-1
3668,0,27.0,4.0,2008.0,2.0,1500,12.0,86.5,2.0,994.0,30.0,4.0,2.0,,,2008-1
3669,0,27.0,4.0,2008.0,2.0,1800,12.5,86.0,2.0,994.0,30.0,4.0,2.0,,,2008-1
3670,0,27.0,4.0,2008.0,2.0,2100,13.0,85.5,2.0,994.0,30.0,4.0,2.0,,,2008-1
3671,0,28.0,4.0,2008.0,2.0,0,13.0,85.5,2.5,994.0,35.0,6.0,3.0,,,2008-1
3672,0,28.0,4.0,2008.0,2.0,300,13.0,85.5,2.5,994.0,40.0,8.0,3.0,,,2008-1
3673,0,28.0,4.0,2008.0,2.0,600,13.0,85.5,3.0,990.0,45.0,10.0,3.0,,,2008-1
3674,0,28.0,4.0,2008.0,2.0,900,13.0,85.5,3.5,986.0,55.0,14.0,4.0,,,2008-1
3675,0,28.0,4.0,2008.0,2.0,1200,13.0,85.5,3.5,986.0,55.0,14.0,4.0,,,2008-1
3676,0,28.0,4.0,2008.0,2.0,1500,13.0,85.5,3.5,986.0,55.0,14.0,4.0,,,2008-1
3677,0,28.0,4.0,2008.0,2.0,1800,13.0,85.5,3.5,986.0,55.0,14.0,4.0,,,2008-1
3678,0,28.0,4.0,2008.0,2.0,2100,13.0,85.5,3.5,986.0,55.0,14.0,4.0,,,2008-1
3679,0,29.0,4.0,2008.0,2.0,0,13.0,85.5,3.5,986.0,55.0,14.0,4.0,,,2008-1
3680,0,29.0,4.0,2008.0,2.0,300,13.5,85.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3681,0,29.0,4.0,2008.0,2.0,600,13.5,85.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3682,0,29.0,4.0,2008.0,2.0,900,13.5,85.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3683,0,29.0,4.0,2008.0,2.0,1200,14.0,85.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3684,0,29.0,4.0,2008.0,2.0,1500,14.0,85.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3685,0,29.0,4.0,2008.0,2.0,1800,14.0,85.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3686,0,29.0,4.0,2008.0,2.0,2100,14.0,86.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3687,0,30.0,4.0,2008.0,2.0,0,14.0,86.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3688,0,30.0,4.0,2008.0,2.0,300,14.5,86.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3689,0,30.0,4.0,2008.0,2.0,600,14.5,86.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3690,0,30.0,4.0,2008.0,2.0,900,14.5,87.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3691,0,30.0,4.0,2008.0,2.0,1200,14.5,87.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3692,0,30.0,4.0,2008.0,2.0,1500,15.0,87.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3693,0,30.0,4.0,2008.0,2.0,1800,15.0,87.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3694,0,30.0,4.0,2008.0,2.0,2100,15.0,87.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3695,0,1.0,5.0,2008.0,2.0,0,15.5,88.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3696,0,1.0,5.0,2008.0,2.0,300,15.5,89.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3697,0,1.0,5.0,2008.0,2.0,600,16.0,89.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3698,0,1.0,5.0,2008.0,2.0,900,16.0,90.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3699,0,1.0,5.0,2008.0,2.0,1200,16.0,90.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3700,0,1.0,5.0,2008.0,2.0,1500,16.0,91.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3701,0,1.0,5.0,2008.0,2.0,1800,16.0,91.5,4.0,980.0,65.0,20.0,7.0,,,2008-1
3702,0,1.0,5.0,2008.0,2.0,2100,16.0,92.0,4.0,980.0,65.0,20.0,7.0,,,2008-1
3703,0,2.0,5.0,2008.0,2.0,0,16.0,92.5,4.5,972.0,77.0,28.0,7.0,,,2008-1
3704,0,2.0,5.0,2008.0,2.0,300,16.0,93.0,4.5,972.0,77.0,28.0,7.0,,,2008-1
3705,0,2.0,5.0,2008.0,2.0,600,16.0,93.5,5.0,962.0,90.0,40.0,6.0,,,2008-1
3706,0,2.0,5.0,2008.0,2.0,900,16.0,94.0,5.0,962.0,90.0,40.0,6.0,,,2008-1
3707,0,2.0,5.0,2008.0,2.0,1200,16.0,94.3,5.0,962.0,90.0,40.0,6.0,,,2008-1
3708,0,2.0,5.0,2008.0,2.0,1500,16.0,95.0,,964.0,90.0,40.0,6.0,,,2008-1
3709,0,2.0,5.0,2008.0,2.0,1800,16.5,95.5,,974.0,80.0,30.0,7.0,,,2008-1
3710,0,2.0,5.0,2008.0,2.0,2100,16.5,95.5,,986.0,60.0,18.0,4.0,,,2008-1
3711,0,3.0,5.0,2008.0,2.0,0,16.5,95.5,,990.0,50.0,14.0,4.0,,,2008-1
3712,0,3.0,5.0,2008.0,2.0,300,17.0,96.0,,992.0,50.0,12.0,4.0,,,2008-1
3713,0,3.0,5.0,2008.0,2.0,600,17.5,96.5,,994.0,45.0,10.0,3.0,,,2008-1
3714,0,3.0,5.0,2008.0,2.0,900,18.0,97.0,,998.0,35.0,6.0,3.0,,,2008-1
3715,0,3.0,5.0,2008.0,2.0,1200,,,,,,,,,,2008-1
3716,1,5.0,6.0,2008.0,0.0,0,15.5,66.0,1.5,1000.0,25.0,4.0,1.0,,,2008-2
3717,1,5.0,6.0,2008.0,0.0,300,16.0,66.0,1.5,1000.0,25.0,4.0,1.0,,,2008-2
3718,1,5.0,6.0,2008.0,0.0,600,16.5,65.5,1.5,1000.0,25.0,4.0,1.0,,,2008-2
3719,1,5.0,6.0,2008.0,0.0,900,17.0,65.0,1.5,1000.0,25.0,4.0,1.0,,,2008-2
3720,1,5.0,6.0,2008.0,0.0,1200,18.0,64.5,1.5,996.0,25.0,4.0,1.0,,,2008-2
3721,1,5.0,6.0,2008.0,0.0,1500,18.5,64.5,1.5,996.0,25.0,4.0,1.0,,,2008-2
3722,1,5.0,6.0,2008.0,0.0,1800,19.0,64.0,1.5,996.0,25.0,4.0,1.0,,,2008-2
3723,1,5.0,6.0,2008.0,0.0,2100,19.5,63.5,1.5,996.0,25.0,4.0,1.0,,,2008-2
3724,1,6.0,6.0,2008.0,0.0,0,19.5,63.0,1.5,996.0,25.0,4.0,1.0,,,2008-2
3725,1,6.0,6.0,2008.0,0.0,300,19.5,62.0,1.5,995.0,25.0,4.0,1.0,,,2008-2
3726,1,6.0,6.0,2008.0,0.0,600,20.0,62.0,1.5,995.0,25.0,4.0,1.0,,,2008-2
3727,1,6.0,6.0,2008.0,0.0,900,20.0,61.5,1.5,995.0,25.0,4.0,1.0,,,2008-2
3728,1,6.0,6.0,2008.0,0.0,1200,20.0,61.5,1.5,994.0,25.0,4.0,1.0,,,2008-2
3729,1,6.0,6.0,2008.0,0.0,1500,20.0,61.5,1.5,996.0,25.0,4.0,1.0,,,2008-2
3730,1,6.0,6.0,2008.0,0.0,1800,20.0,61.0,1.5,996.0,25.0,4.0,1.0,,,2008-2
3731,1,6.0,6.0,2008.0,0.0,2100,20.0,61.0,2.0,996.0,25.0,4.0,1.0,,,2008-2
3732,1,7.0,6.0,2008.0,0.0,0,,,,,,,,,,2008-2
3733,0,16.0,6.0,2008.0,0.0,300,21.5,90.0,1.5,992.0,25.0,4.0,1.0,,,2008-3
3734,0,16.0,6.0,2008.0,0.0,900,21.5,89.5,1.5,988.0,25.0,4.0,1.0,,,2008-3
3735,0,16.0,6.0,2008.0,0.0,1200,22.0,89.5,1.5,988.0,25.0,4.0,1.0,,,2008-3
3736,0,17.0,6.0,2008.0,0.0,300,23.0,88.5,1.5,990.0,25.0,4.0,1.0,,,2008-3
3737,0,17.0,6.0,2008.0,0.0,900,23.0,88.0,1.5,990.0,25.0,4.0,1.0,,,2008-3
3738,0,17.0,6.0,2008.0,0.0,1200,23.0,88.0,1.5,990.0,25.0,4.0,1.0,,,2008-3
3739,0,18.0,6.0,2008.0,0.0,300,24.0,87.0,1.5,992.0,20.0,3.0,1.0,,,2008-3
3740,0,18.0,6.0,2008.0,0.0,900,,,,,,,,,,2008-3
3741,2,9.0,8.0,2008.0,0.0,1200,20.0,86.0,,988.0,25.0,4.0,1.0,,,2008-4
3742,2,10.0,8.0,2008.0,0.0,300,21.5,85.5,,990.0,25.0,4.0,1.0,,,2008-4
3743,2,10.0,8.0,2008.0,0.0,900,22.5,85.2,,990.0,25.0,4.0,1.0,,,2008-4
3744,2,10.0,8.0,2008.0,0.0,1200,,,,,,,,,,2008-4
3745,0,15.0,9.0,2008.0,0.0,1200,19.5,88.5,1.5,996.0,25.0,4.0,1.0,,,2008-5
3746,0,15.0,9.0,2008.0,0.0,1500,19.5,88.5,1.5,996.0,25.0,4.0,1.0,,,2008-5
3747,0,15.0,9.0,2008.0,0.0,1800,19.5,88.0,1.5,986.0,25.0,4.0,1.0,,,2008-5
3748,0,16.0,9.0,2008.0,0.0,300,19.5,88.0,1.5,994.0,25.0,4.0,1.0,,,2008-5
3749,0,16.0,9.0,2008.0,0.0,600,20.0,87.5,2.0,994.0,30.0,5.0,2.0,,,2008-5
3750,0,16.0,9.0,2008.0,0.0,900,20.5,87.0,2.0,990.0,30.0,5.0,2.0,,,2008-5
3751,0,16.0,9.0,2008.0,0.0,1200,20.5,87.0,2.0,986.0,30.0,5.0,2.0,,,2008-5
3752,0,16.0,9.0,2008.0,0.0,1500,21.0,87.0,2.0,986.0,30.0,5.0,2.0,,,2008-5
3753,0,16.0,9.0,2008.0,0.0,1800,21.0,86.5,,988.0,30.0,5.0,2.0,,,2008-5
3754,0,17.0,9.0,2008.0,0.0,0,21.0,86.0,,992.0,30.0,5.0,2.0,,,2008-5
3755,0,17.0,9.0,2008.0,0.0,300,21.5,85.5,,992.0,30.0,5.0,2.0,,,2008-5
3756,0,17.0,9.0,2008.0,0.0,900,22.0,84.5,,992.0,30.0,5.0,2.0,,,2008-5
3757,0,17.0,9.0,2008.0,0.0,1200,22.0,84.5,,992.0,30.0,5.0,2.0,,,2008-5
3758,0,18.0,9.0,2008.0,0.0,300,22.5,82.5,,996.0,30.0,5.0,2.0,,,2008-5
3759,0,18.0,9.0,2008.0,0.0,900,23.0,82.0,,996.0,25.0,4.0,1.0,,,2008-5
3760,0,18.0,9.0,2008.0,0.0,1200,23.0,82.0,,996.0,25.0,4.0,1.0,,,2008-5
3761,0,19.0,9.0,2008.0,0.0,300,24.5,80.5,,996.0,25.0,4.0,1.0,,,2008-5
3762,0,19.0,9.0,2008.0,0.0,900,26.0,80.0,,996.0,25.0,4.0,1.0,,,2008-5
3763,0,19.0,9.0,2008.0,0.0,1200,,,,,,,,,,2008-5
3764,1,19.0,10.0,2008.0,1.0,900,9.0,60.0,1.5,1004.0,25.0,4.0,1.0,,,2008-6
3765,1,19.0,10.0,2008.0,1.0,1200,9.0,59.5,1.5,1004.0,25.0,4.0,1.0,,,2008-6
3766,1,20.0,10.0,2008.0,1.0,300,10.0,57.5,1.5,1004.0,25.0,4.0,1.0,,,2008-6
3767,1,20.0,10.0,2008.0,1.0,1200,10.0,56.5,1.5,1002.0,25.0,4.0,1.0,,,2008-6
3768,1,21.0,10.0,2008.0,1.0,300,10.5,54.5,2.0,1000.0,30.0,5.0,2.0,,,2008-6
3769,1,21.0,10.0,2008.0,1.0,1200,11.0,54.0,2.0,1000.0,30.0,5.0,2.0,,,2008-6
3770,1,22.0,10.0,2008.0,1.0,300,13.0,53.0,1.5,1002.0,25.0,4.0,1.0,,,2008-6
3771,1,22.0,10.0,2008.0,1.0,1200,13.5,52.5,1.5,1002.0,25.0,4.0,1.0,,,2008-6
3772,1,23.0,10.0,2008.0,1.0,300,,,,,,,,,,2008-6
3773,0,25.0,10.0,2008.0,1.0,300,16.5,86.5,1.5,1004.0,25.0,3.0,1.0,,,2008-7
3774,0,25.0,10.0,2008.0,1.0,900,17.0,87.0,1.5,1002.0,25.0,3.0,1.0,,,2008-7
3775,0,25.0,10.0,2008.0,1.0,1200,17.5,87.0,1.5,1002.0,25.0,3.0,1.0,,,2008-7
3776,0,25.0,10.0,2008.0,1.0,1800,18.0,87.0,1.5,1002.0,25.0,3.0,1.0,,,2008-7
3777,0,26.0,10.0,2008.0,1.0,0,18.0,87.0,2.0,1000.0,30.0,5.0,2.0,,,2008-7
3778,0,26.0,10.0,2008.0,1.0,300,18.5,87.5,2.0,1000.0,30.0,5.0,2.0,,,2008-7
3779,0,26.0,10.0,2008.0,1.0,900,18.5,87.5,2.0,1000.0,30.0,5.0,2.0,,,2008-7
3780,0,26.0,10.0,2008.0,1.0,1200,19.5,88.0,2.5,996.0,35.0,6.0,3.0,,,2008-7
3781,0,26.0,10.0,2008.0,1.0,1500,20.5,88.5,2.5,996.0,40.0,8.0,3.0,,,2008-7
3782,0,26.0,10.0,2008.0,1.0,1800,21.0,89.0,2.5,994.0,40.0,10.0,3.0,,,2008-7
3783,0,26.0,10.0,2008.0,1.0,2100,21.5,89.5,3.0,984.0,45.0,14.0,3.0,,,2008-7
3784,0,27.0,10.0,2008.0,1.0,0,22.5,,,992.0,35.0,6.0,3.0,,,2008-7
3785,0,27.0,10.0,2008.0,1.0,300,23.0,,,1002.0,30.0,5.0,2.0,,,2008-7
3786,0,27.0,10.0,2008.0,1.0,900,,,,,,,,,,2008-7
3787,0,13.0,11.0,2008.0,1.0,1200,11.5,85.5,1.5,1002.0,25.0,3.0,1.0,,,2008-8
3788,0,13.0,11.0,2008.0,1.0,1800,12.0,85.0,1.5,1002.0,25.0,3.0,1.0,,,2008-8
3789,0,14.0,11.0,2008.0,1.0,0,12.0,85.0,1.5,1002.0,25.0,3.0,1.0,,,2008-8
3790,0,14.0,11.0,2008.0,1.0,300,12.5,85.0,2.0,1000.0,30.0,5.0,2.0,,,2008-8
3791,0,14.0,11.0,2008.0,1.0,600,13.0,85.0,2.0,1000.0,30.0,5.0,2.0,,,2008-8
3792,0,14.0,11.0,2008.0,1.0,900,13.5,84.5,2.0,1000.0,30.0,5.0,2.0,,,2008-8
3793,0,14.0,11.0,2008.0,1.0,1200,14.0,84.0,2.5,998.0,35.0,6.0,3.0,,,2008-8
3794,0,14.0,11.0,2008.0,1.0,1500,14.5,83.5,2.5,996.0,35.0,6.0,3.0,,,2008-8
3795,0,14.0,11.0,2008.0,1.0,1800,14.5,83.5,2.5,996.0,35.0,6.0,3.0,,,2008-8
3796,0,14.0,11.0,2008.0,1.0,2100,14.5,83.0,2.5,994.0,40.0,8.0,3.0,,,2008-8
3797,0,15.0,11.0,2008.0,1.0,0,14.5,83.0,2.5,994.0,40.0,8.0,3.0,,,2008-8
3798,0,15.0,11.0,2008.0,1.0,300,14.5,82.5,2.5,996.0,35.0,6.0,3.0,,,2008-8
3799,0,15.0,11.0,2008.0,1.0,600,14.5,82.5,2.0,996.0,30.0,5.0,2.0,,,2008-8
3800,0,15.0,11.0,2008.0,1.0,900,14.5,82.0,2.0,996.0,30.0,5.0,2.0,,,2008-8
3801,0,15.0,11.0,2008.0,1.0,1200,14.5,81.5,2.0,996.0,30.0,5.0,2.0,,,2008-8
3802,0,15.0,11.0,2008.0,1.0,1500,14.5,81.0,2.0,996.0,30.0,5.0,2.0,,,2008-8
3803,0,15.0,11.0,2008.0,1.0,1800,15.0,80.5,2.0,996.0,30.0,5.0,2.0,,,2008-8
3804,0,15.0,11.0,2008.0,1.0,2100,15.2,80.2,2.0,996.0,30.0,5.0,2.0,,,2008-8
3805,0,16.0,11.0,2008.0,1.0,0,15.5,79.5,,998.0,30.0,5.0,2.0,,,2008-8
3806,0,16.0,11.0,2008.0,1.0,300,15.5,78.5,,1004.0,25.0,3.0,1.0,,,2008-8
3807,0,16.0,11.0,2008.0,1.0,900,,,,,,,,,,2008-8
3808,0,25.0,11.0,2008.0,1.0,900,8.5,81.0,1.5,1001.0,25.0,4.0,1.0,,,2008-9
3809,0,25.0,11.0,2008.0,1.0,1200,8.5,81.0,2.0,1001.0,30.0,5.0,2.0,,,2008-9
3810,0,25.0,11.0,2008.0,1.0,1500,9.0,81.0,2.0,1001.0,30.0,5.0,2.0,,,2008-9
3811,0,25.0,11.0,2008.0,1.0,1800,9.5,80.5,2.0,1002.0,30.0,5.0,2.0,,,2008-9
3812,0,25.0,11.0,2008.0,1.0,2100,10.0,80.0,2.0,1002.0,30.0,5.0,2.0,,,2008-9
3813,0,26.0,11.0,2008.0,1.0,0,10.0,80.0,2.0,1000.0,30.0,6.0,2.0,,,2008-9
3814,0,26.0,11.0,2008.0,1.0,300,10.5,80.0,2.5,1000.0,40.0,8.0,3.0,,,2008-9
3815,0,26.0,11.0,2008.0,1.0,600,10.5,80.0,2.5,1000.0,40.0,8.0,3.0,,,2008-9
3816,0,26.0,11.0,2008.0,1.0,900,10.5,80.0,3.0,996.0,45.0,10.0,3.0,,,2008-9
3817,0,26.0,11.0,2008.0,1.0,1200,10.8,80.0,3.0,996.0,45.0,10.0,3.0,,,2008-9
3818,0,26.0,11.0,2008.0,1.0,1500,11.0,80.0,3.0,998.0,45.0,10.0,3.0,,,2008-9
3819,0,26.0,11.0,2008.0,1.0,1800,11.0,80.0,3.0,998.0,45.0,10.0,3.0,,,2008-9
3820,0,26.0,11.0,2008.0,1.0,2100,11.0,80.0,3.0,996.0,45.0,10.0,3.0,,,2008-9
3821,0,27.0,11.0,2008.0,1.0,0,11.3,79.9,3.0,996.0,45.0,10.0,3.0,,,2008-9
3822,0,27.0,11.0,2008.0,1.0,300,11.5,79.5,,1000.0,40.0,8.0,3.0,,,2008-9
3823,0,27.0,11.0,2008.0,1.0,900,12.0,79.0,,1000.0,30.0,5.0,2.0,,,2008-9
3824,0,27.0,11.0,2008.0,1.0,1200,12.0,78.5,,1000.0,20.0,3.0,1.0,,,2008-9
3825,0,28.0,11.0,2008.0,1.0,0,,,,,,,,,,2008-9
3826,0,4.0,12.0,2008.0,1.0,300,6.5,90.0,1.5,1006.0,25.0,4.0,1.0,,,2008-10
3827,0,4.0,12.0,2008.0,1.0,900,7.0,89.5,1.5,1006.0,25.0,4.0,1.0,,,2008-10
3828,0,4.0,12.0,2008.0,1.0,1200,7.0,89.5,1.5,1006.0,25.0,4.0,1.0,,,2008-10
3829,0,4.0,12.0,2008.0,1.0,1800,7.0,89.0,1.5,1006.0,25.0,4.0,1.0,,,2008-10
3830,0,5.0,12.0,2008.0,1.0,0,7.5,88.5,2.0,1004.0,30.0,5.0,2.0,,,2008-10
3831,0,5.0,12.0,2008.0,1.0,300,7.5,88.5,2.0,1004.0,30.0,5.0,2.0,,,2008-10
3832,0,5.0,12.0,2008.0,1.0,900,8.0,88.0,2.0,1004.0,30.0,5.0,2.0,,,2008-10
3833,0,5.0,12.0,2008.0,1.0,1200,8.5,87.5,2.0,1004.0,30.0,5.0,2.0,,,2008-10
3834,0,5.0,12.0,2008.0,1.0,1800,8.5,87.0,2.0,1004.0,30.0,5.0,2.0,,,2008-10
3835,0,6.0,12.0,2008.0,1.0,300,8.5,85.0,2.0,1006.0,30.0,5.0,2.0,,,2008-10
3836,0,6.0,12.0,2008.0,1.0,900,8.5,84.5,2.0,1006.0,30.0,5.0,2.0,,,2008-10
3837,0,6.0,12.0,2008.0,1.0,1200,8.5,84.0,2.0,1004.0,30.0,5.0,2.0,,,2008-10
3838,0,6.0,12.0,2008.0,1.0,1800,8.5,83.5,2.0,1004.0,30.0,5.0,2.0,,,2008-10
3839,0,7.0,12.0,2008.0,1.0,0,8.5,83.0,1.5,1006.0,25.0,4.0,1.0,,,2008-10
3840,0,7.0,12.0,2008.0,1.0,300,8.5,82.5,1.5,1006.0,25.0,4.0,1.0,,,2008-10
3841,0,7.0,12.0,2008.0,1.0,900,8.5,82.0,1.5,1006.0,25.0,4.0,1.0,,,2008-10
3842,0,7.0,12.0,2008.0,1.0,1200,8.5,81.5,1.5,1006.0,25.0,4.0,1.0,,,2008-10
3843,0,7.0,12.0,2008.0,1.0,1500,,,,,,,,,,2008-10
3844,0,14.0,4.0,2009.0,2.0,900,12.5,88.0,1.5,1004.0,25.0,3.0,1.0,,,2009-1
3845,0,14.0,4.0,2009.0,2.0,1200,12.5,88.0,1.5,1002.0,25.0,3.0,1.0,,,2009-1
3846,0,14.0,4.0,2009.0,2.0,1800,12.5,88.0,1.5,1002.0,25.0,4.0,1.0,,,2009-1
3847,0,15.0,4.0,2009.0,2.0,0,13.0,88.0,1.5,1000.0,25.0,4.0,1.0,,,2009-1
3848,0,15.0,4.0,2009.0,2.0,300,13.5,87.5,1.5,1000.0,25.0,4.0,1.0,,,2009-1
3849,0,15.0,4.0,2009.0,2.0,600,14.0,87.5,2.0,1000.0,30.0,6.0,2.0,,,2009-1
3850,0,15.0,4.0,2009.0,2.0,1200,15.0,86.5,2.5,996.0,40.0,8.0,3.0,,,2009-1
3851,0,15.0,4.0,2009.0,2.0,1500,15.5,86.5,2.5,996.0,40.0,8.0,3.0,,,2009-1
3852,0,15.0,4.0,2009.0,2.0,1800,16.0,86.5,2.5,996.0,40.0,8.0,3.0,,,2009-1
3853,0,15.0,4.0,2009.0,2.0,2100,16.0,86.5,2.5,996.0,40.0,8.0,3.0,,,2009-1
3854,0,16.0,4.0,2009.0,2.0,0,16.5,86.0,2.5,996.0,40.0,8.0,3.0,,,2009-1
3855,0,16.0,4.0,2009.0,2.0,300,17.0,86.0,2.5,996.0,40.0,8.0,3.0,,,2009-1
3856,0,16.0,4.0,2009.0,2.0,600,17.5,86.0,2.5,996.0,40.0,8.0,3.0,,,2009-1
3857,0,16.0,4.0,2009.0,2.0,900,18.0,86.0,2.5,996.0,40.0,8.0,3.0,,,2009-1
3858,0,16.0,4.0,2009.0,2.0,1200,18.5,86.5,2.5,996.0,40.0,8.0,3.0,,,2009-1
3859,0,16.0,4.0,2009.0,2.0,1500,18.5,86.5,2.5,996.0,40.0,8.0,3.0,,,2009-1
3860,0,16.0,4.0,2009.0,2.0,1800,19.5,87.0,2.5,996.0,40.0,8.0,3.0,,,2009-1
3861,0,16.0,4.0,2009.0,2.0,2100,20.0,87.5,2.5,996.0,40.0,8.0,3.0,,,2009-1
3862,0,17.0,4.0,2009.0,2.0,0,20.5,88.0,2.5,996.0,40.0,8.0,3.0,,,2009-1
3863,0,17.0,4.0,2009.0,2.0,300,20.5,88.5,2.5,996.0,35.0,6.0,3.0,,,2009-1
3864,0,17.0,4.0,2009.0,2.0,600,21.0,89.0,2.5,996.0,35.0,6.0,3.0,,,2009-1
